"","MGJ1","MGJ10","MGJ11","MGJ12","MGJ13","MGJ14","MGJ15","MGJ16","MGJ17","MGJ18","MGJ19","MGJ2","MGJ20","MGJ21","MGJ22","MGJ23","MGJ24","MGJ25","MGJ26","MGJ27","MGJ28","MGJ29","MGJ3","MGJ4","MGJ5","MGJ6","MGJ7","MGJ8","MGJ9"
"K05299..formate.dehydrogenase.alpha.subunit..EC.1.2.1.43.",8.43517374974303e-07,8.75284106356258e-07,6.32415085938634e-07,1.05188907196613e-06,3.11803271781757e-06,5.3462369182629e-07,7.31532629785448e-07,6.45938763933207e-07,6.48884213259205e-07,6.28815852200723e-07,8.29881602251504e-07,1.29360824444803e-06,2.15734208154862e-06,2.27285134878617e-06,6.82478324387536e-07,1.19138008053008e-06,6.67615061835714e-07,1.13783407786334e-06,9.72159802040339e-07,5.702585682188e-07,1.69206460778909e-07,6.79715218970739e-07,7.15387297035069e-07,1.11950761597628e-06,9.92161894650599e-07,7.68193059463893e-07,9.05873731418584e-07,9.03372982065267e-07,8.81394168360846e-07
"K05301..sulfite.dehydrogenase..EC.1.8.2.1.",2.93089691782401e-06,3.38011585970696e-06,8.7364685300899e-07,1.42673598976204e-06,2.11954768086236e-06,1.41051700472529e-06,9.36872724076363e-08,1.60978650010259e-06,6.77835295617608e-07,9.11938010790664e-07,2.18297136173075e-06,1.55894730335194e-06,1.62623169603746e-07,2.39436776236737e-07,1.80835189016549e-06,1.97842239962178e-06,1.67609578715207e-06,3.21695880910533e-06,1.45971401735758e-07,1.26691491795934e-06,1.75688495123487e-07,1.39236194392037e-06,2.48505650278817e-06,3.23190879324933e-06,2.79043444662311e-06,2.81516742619736e-06,2.57786948157371e-06,3.31054001466033e-06,2.92532792932958e-06
"K05303..O.methyltransferase..EC.2.1.1...",5.37706037492883e-06,1.58594756240738e-05,1.81818343335976e-05,9.69361390653174e-06,2.95507885801164e-06,1.90553328548383e-06,1.13629480261111e-05,8.03702918836072e-07,9.57700813288429e-06,8.14615733123658e-06,1.76404506658616e-06,1.00417394746085e-06,2.99245516282034e-06,1.96475415844228e-05,8.51829532036664e-07,1.75832298931343e-06,8.57108230829741e-07,8.22961625097091e-07,4.35042602015464e-06,7.1100858044309e-07,7.25782018068323e-07,3.32748601396791e-07,2.99561670808831e-06,3.24491426341276e-06,1.20796214050398e-06,2.9551759917358e-06,1.5497103106993e-06,1.53426279812665e-06,4.98240972488368e-06
"K05305..fucokinase..EC.2.7.1.52.",1.55612037858686e-05,1.05734433434329e-05,6.71946972998449e-06,1.2941325355359e-05,1.59154879437029e-05,3.52913321665757e-05,1.84671426566483e-06,2.01273034837136e-05,2.1422479965733e-06,6.05468770871649e-06,2.9789288918722e-05,2.70337400459667e-05,1.3574127884601e-06,1.2138461515766e-06,3.64619880280329e-05,2.27322100508065e-05,3.63140100956742e-05,2.69688645096271e-05,1.54606602859722e-06,3.17672328607515e-05,1.19257299544123e-06,4.0373042268385e-05,2.52174380010545e-05,2.00199937739884e-05,1.86382041411732e-05,1.68195893319261e-05,2.40094051222944e-05,2.71116962525525e-05,2.22955832827376e-05
"K05306..phosphonoacetaldehyde.hydrolase..EC.3.11.1.1.",6.46613044180627e-05,7.29519341700143e-05,6.3551741303874e-05,7.56037653212241e-05,6.36214258721187e-05,0.000138152827818192,3.55383537470535e-05,7.58272986168877e-05,5.16588967842791e-05,5.02344719139793e-05,0.000116500929485487,0.000103480078398836,0.000110440443273001,0.00013263719936735,0.000135959418644,7.9838840016546e-05,0.000116094145966404,9.48182888936244e-05,4.69442863384504e-05,0.000111170690592881,7.71046960969341e-06,0.000130148537758518,9.7518823175059e-05,7.97522764495494e-05,7.20499382699632e-05,6.71165860833926e-05,9.25026416151954e-05,0.000101262075362902,9.23965049036231e-05
"K05308..gluconate.dehydratase..EC.4.2.1.39.",1.60724607780955e-06,1.07670730609893e-06,7.26860513357456e-07,1.35336472133174e-06,1.85666218103415e-06,3.05551867927336e-06,3.22858404145684e-07,2.13551304454005e-06,3.99571106401604e-07,7.77786629485256e-07,3.5943089330229e-06,2.43032140990729e-06,2.02472401806429e-07,2.85512421869408e-07,4.06542996575181e-06,2.18095985809843e-06,3.49028327727079e-06,2.67446715511862e-06,2.15767740879661e-07,3.5110323199237e-06,2.08525288938145e-07,4.79355479029348e-06,2.93457316218746e-06,2.04649425130237e-06,1.81058937045514e-06,1.68874974780275e-06,2.23733090873369e-06,2.57471964609383e-06,2.23148634621479e-06
"K05311..central.glycolytic.genes.regulator",0.00014692648863342,0.000170230583057006,0.000268947042442843,0.000192517957684559,8.19994912432283e-05,7.28761171259683e-05,0.00033093413640679,0.00010251852396447,0.000321301971622223,0.000273854553207031,9.10580970269856e-05,5.37273771880669e-05,0.000384990957353543,0.000405893121497052,4.93345232390568e-05,7.68744382777221e-05,2.91164705230647e-05,3.72310567651563e-05,0.000386684528897607,4.02514919933044e-05,0.00040834591380638,1.81254627015195e-05,0.000108924811177564,6.80944251364727e-05,8.85697366044661e-05,0.000165349580824331,7.92028083460782e-05,7.10847541728517e-05,9.92874732198306e-05
"K05337..ferredoxin",7.39395045564311e-05,9.3981094550173e-05,0.00011708233532407,8.28002682957802e-05,6.16502561368742e-05,5.40188443843152e-05,0.000120819045879943,4.65370990910434e-05,0.00012003362703929,0.000105463187802034,5.44093038046874e-05,5.87758625457852e-05,0.000116555781479562,0.000120467295761723,3.99203480754984e-05,5.77398403074841e-05,4.16077778559233e-05,5.07627790241714e-05,9.69687623997451e-05,4.95686106646173e-05,6.70863386591761e-05,3.73466841211239e-05,6.65427234216748e-05,5.89967502248957e-05,6.24874512652467e-05,5.57818090787776e-05,5.50073654132113e-05,5.40695499708396e-05,6.0089272823863e-05
"K05338..holin.like.protein",2.32818547553251e-05,3.45386355942649e-05,5.3539551617978e-05,1.78885263834985e-05,9.09920986414084e-06,1.17621163487323e-05,7.5211654638149e-05,3.44616001357731e-06,6.32726394713779e-05,5.4615439984946e-05,1.10031591623538e-05,4.62196145540522e-06,1.64860108977623e-05,2.37988900542166e-05,4.66327038667281e-06,9.44213686464412e-06,4.92386291157347e-06,4.77450732763615e-06,2.1525933982019e-05,3.74504748174743e-06,1.86077052025027e-06,3.35085754461078e-06,2.30439429638995e-05,8.27977769273662e-06,6.6668497378948e-06,6.03917041224112e-06,6.87672477423435e-06,7.50439367041566e-06,1.08729511578832e-05
"K05339..holin.like.protein.LrgB",4.54863423999214e-05,6.36279078202164e-05,9.51140382186618e-05,3.71951150766535e-05,2.36735681152696e-05,2.80246284638205e-05,0.000128731473048811,1.35853632515485e-05,0.000109301203910109,9.5583884697355e-05,2.62745317092193e-05,1.65192597666587e-05,3.40626136178475e-05,4.38228963082135e-05,1.47949503898417e-05,2.44270053221153e-05,1.46697144339713e-05,1.57547786237978e-05,4.80108718252441e-05,1.23239709752635e-05,2.20122236385864e-05,1.21964569108668e-05,4.52221604236973e-05,2.3844048084778e-05,1.98431759232512e-05,2.0538410666628e-05,2.01322433906965e-05,2.05855034151875e-05,2.5554582303582e-05
"K05340..glucose.uptake.protein",0.000174284019617338,0.000172482560488128,0.000235174059022992,0.000121813566649674,0.00010536252584798,0.000176163448869176,0.000475313420208796,6.03146305620827e-05,0.000392574923369498,0.000356923082420594,0.000137921703751654,0.000104917447092814,0.000207405181786915,0.000203571598291365,0.000113863970835301,0.000121674971786295,0.000105135043836849,8.60782488996839e-05,0.000159562983162698,8.67988760043562e-05,1.47017591586395e-05,0.000100319071532289,0.000199661855288423,0.000105517105435592,9.37984706341758e-05,7.3023110354444e-05,0.000107757881063229,0.000114778989545858,0.000114722649505281
"K05341..amylosucrase..EC.2.4.1.4.",5.34730559150604e-06,5.12452836526389e-06,3.99084827442069e-06,5.62187960205568e-06,5.45401529390308e-06,4.32095884800853e-06,1.21191299447571e-06,5.36853402028018e-06,1.64183141574493e-06,2.16782154461143e-06,4.94443000228932e-06,4.7139212836702e-06,2.07808004083797e-06,2.99712946914287e-06,5.50431837098323e-06,5.98786318625596e-06,6.25075463795518e-06,5.90974501216419e-06,3.59797850686984e-06,5.16594741639296e-06,6.40015750599438e-06,5.58313720358251e-06,4.43072099028148e-06,4.5539351195484e-06,5.4393701263474e-06,6.08958975164496e-06,4.85567023948891e-06,6.04846397377149e-06,5.05407544585351e-06
"K05342..alpha.alpha.trehalose.phosphorylase..EC.2.4.1.64.",2.04056374707316e-06,9.64924367248071e-07,4.33940263982356e-06,5.00574052673278e-06,2.99691245694311e-06,1.32960373405036e-06,3.05080412226975e-06,1.42664662664931e-06,3.09208743482138e-06,2.39608219703722e-06,8.07585225560527e-07,1.25142434765605e-06,2.47877823696527e-06,5.66910084007456e-06,5.12701774654178e-07,2.65780294108437e-06,7.99083066613824e-07,4.40809899735901e-07,1.00672332512565e-06,6.68741027830394e-07,4.23648539691542e-07,4.8631422870822e-07,1.37393573384048e-06,1.09057800125131e-06,1.50785744493115e-06,2.68910108349643e-06,1.46763184675254e-06,1.37935059463178e-06,1.61985590961613e-06
"K05343..maltose.alpha.D.glucosyltransferase..alpha.amylase..EC.5.4.99.16.3.2.1.1.",0.000100827042926368,7.81958503184215e-05,6.03750774995114e-05,7.74344455551338e-05,9.041487999515e-05,7.18415685786892e-05,7.23800460859227e-05,6.53570465026399e-05,6.6610824463033e-05,8.02463356752778e-05,8.894194870193e-05,8.38479207959011e-05,2.62147401396729e-05,3.66629830290237e-05,8.56814690973579e-05,0.000144838522197471,0.000148888151840123,0.000131446552985516,3.23820535423966e-05,9.0890802138959e-05,1.31664393388444e-05,0.000109998037358955,6.59745259170869e-05,9.85388507149552e-05,8.84263036792562e-05,8.8093933629435e-05,0.000104409634723879,0.000115295308798043,9.7172981053668e-05
"K05345..putative.cyclase..EC.4.6.1...",1.16967236156753e-06,8.09496142788273e-07,1.43825016544127e-06,6.47713120633947e-06,2.92408734735897e-06,8.61085056650634e-07,1.34212006697751e-06,5.25544406907586e-07,1.80359637829655e-06,1.13763099182172e-06,4.83668768272059e-07,6.6911787477159e-07,3.72037329772209e-06,2.41854863776827e-06,3.60034138609751e-07,2.54332258345328e-06,1.02916982197762e-06,2.20879997883502e-07,9.34756330339453e-07,1.22900120506157e-07,1.98913656876574e-07,1.38165423036047e-07,1.44910382447261e-07,8.23557491601125e-07,2.69573821428536e-07,1.55882470551228e-06,1.84014048826194e-06,9.46971297135906e-07,4.71644301474915e-07
"K05346..deoxyribonucleoside.regulator",3.91973040777658e-05,4.37723160659772e-05,6.7064692247075e-05,5.46202009572035e-05,2.96370228308741e-05,2.72734548650975e-05,0.000110593592693932,1.32769231064726e-05,8.99511796449044e-05,8.13641253162468e-05,3.03722240324181e-05,1.69947162365277e-05,5.11592036862792e-05,8.14717670241804e-05,1.29504763289785e-05,2.30035835697149e-05,1.46316257218233e-05,1.52203620876693e-05,5.88328172324943e-05,1.43422336968666e-05,5.21555525988626e-06,1.5843093409026e-05,4.20033153638332e-05,2.75874998506923e-05,1.61413703063091e-05,1.46910493842516e-05,2.11300404598633e-05,2.16891589107613e-05,3.02864891761853e-05
"K05349..beta.glucosidase..EC.3.2.1.21.",0.00322745765517176,0.0025555684490227,0.00169550640914993,0.00286826925482882,0.00364216078362778,0.00528119446318139,0.00111847887575174,0.00386714194386127,0.00113042287844601,0.00179987482386815,0.00531219898107541,0.00479571172408877,0.000811668067639544,0.000913769087115917,0.0063202839945364,0.00439853290609234,0.00619637030693625,0.00516077670748286,0.000841196754143051,0.00599188125461796,0.000425954423773571,0.0068556040449404,0.00480724862990788,0.00393414495435545,0.00381509620857267,0.00331187473434065,0.00431075530017695,0.00475703799785926,0.0041946155344727
"K05350..beta.glucosidase..EC.3.2.1.21.",0.000301894556132186,0.000297929280284217,0.000240120942082178,0.000320705213355294,0.000390740703174201,0.000245023656386403,0.000255939629313877,0.000228858591937942,0.000234169777490299,0.000260635467431372,0.000198571012072846,0.000363202212727339,0.000120806011033412,0.000111095023688481,0.000186917555960108,0.000284034845706856,0.000192285244362839,0.000270743568067566,0.000144750297591828,0.000239280192587039,4.13655177384876e-05,0.000177903097256882,0.000264270700113809,0.000359085045263406,0.000385661434808166,0.000241561641355945,0.000314993792601006,0.000288162405800039,0.000316050764496174
"K05351..D.xylulose.reductase..EC.1.1.1.9.",7.19553853494988e-06,7.17756904249589e-06,4.43757337918935e-06,5.39311328450029e-06,6.48651361892183e-06,4.00999795874812e-06,1.28815888210197e-06,3.71487583835683e-06,2.10855808869062e-06,2.64874594031565e-06,4.2134480612055e-06,4.19632661504269e-06,1.78103823218085e-06,3.90572371868316e-06,3.63058113238076e-06,4.44154413404549e-06,5.00531545907046e-06,7.00443878225505e-06,2.93481472767897e-06,5.09945298029076e-06,5.25359769097925e-07,4.59919617027969e-06,3.47867794924535e-06,7.81272232663129e-06,5.87139651455394e-06,5.42323371328904e-06,7.0224739380659e-06,5.581564794377e-06,6.77367566342109e-06
"K05352..ribitol.5.phosphate.2.dehydrogenase..EC.1.1.1.137.",0.000105063936469141,0.000121988303617693,0.000196311651323725,6.15547083014854e-05,3.58653867540942e-05,4.70762360118448e-05,0.000313506941348566,1.93459206317054e-05,0.000269917512591057,0.00023427107865608,3.99698642351846e-05,2.85610780908874e-05,8.2981550213704e-05,4.62454572207434e-05,3.00308573578183e-05,5.79799798339379e-05,2.51742642308959e-05,3.27924482671591e-05,9.85232109651582e-05,1.78394138275169e-05,9.02292070908809e-06,1.48228195735397e-05,0.000101784193175109,2.63125232626265e-05,3.92195892188006e-05,2.64252407966953e-05,3.04711785067066e-05,3.51987554347272e-05,4.43446206054624e-05
"K05356..all.trans.nonaprenyl.diphosphate.synthase..EC.2.5.1.84.2.5.1.85.",1.87392753549309e-09,2.07414515152865e-09,3.16351292815011e-09,5.40275354328259e-07,7.13518958269549e-09,2.40894777656556e-09,3.11313227062753e-09,8.49935448750001e-10,1.76551337941616e-06,1.48166189470149e-09,4.07510976177965e-07,3.19689847237086e-09,2.73020920583274e-06,2.04223397811084e-06,1.66441346335063e-06,3.42152927352583e-09,1.25932534487543e-09,0,1.27102107817271e-09,0,2.5962465928084e-10,5.6511091686201e-10,4.46324815395381e-10,1.8938655394986e-09,1.14747112537385e-09,3.49322097684157e-07,3.36409322376398e-07,2.91709042504003e-09,9.46243078460505e-10
"K05358..quinate.dehydrogenase..quinone...EC.1.1.5.8.",3.33642171308926e-06,4.06232798880218e-06,2.17084492731412e-06,3.27160359004566e-06,3.15960281436446e-06,1.5256539968573e-06,2.8180290086491e-05,1.05915375362934e-06,2.0635891516073e-05,1.97087850861366e-05,3.49336181183169e-06,1.30990674472854e-06,3.63369319151613e-06,8.8154132813719e-07,2.40651953484181e-06,3.25777486315382e-06,2.27082929540498e-06,2.68354428394511e-06,6.58431965341991e-06,1.04499227200627e-06,5.78165099609201e-07,6.10767010902688e-07,2.20393991768708e-06,1.92873130382266e-06,1.93722324660127e-06,2.41104156825662e-06,2.21172627584413e-06,3.46088518104412e-06,3.25968363676267e-06
"K05362..UDP.N.acetylmuramoyl.L.alanyl.D.glutamate.L.lysine.ligase..EC.6.3.2.7.",0.000174663880675173,0.000246211408665435,0.000412083776425746,0.000101799559844247,4.34359237983256e-05,7.64451234420947e-05,0.000556454088465698,1.9514331782336e-05,0.000488996545316902,0.000410124350598908,6.09911936943083e-05,2.91525881874343e-05,0.000161030824753364,0.000100652840171463,4.27887576764415e-05,8.44015337170871e-05,2.93329556333614e-05,3.21035749059015e-05,0.000164633075691714,1.8648076721339e-05,1.36907836576159e-05,1.33619417126002e-05,0.00016573764298642,2.59793579204041e-05,4.99761150582176e-05,3.23269408541003e-05,3.29452562998949e-05,4.39074267335547e-05,6.01147429790663e-05
"K05363..serine.alanine.adding.enzyme..EC.2.3.2.10.",0.000108082314698896,0.000148946751110063,0.000245031063929951,6.07942382658422e-05,2.86100245856575e-05,4.88769682835301e-05,0.000338654187802847,1.314878773344e-05,0.000296926259182556,0.000249785866058358,3.87553509989471e-05,2.12653192110894e-05,0.000110994453469911,6.19672792804218e-05,2.88411507638473e-05,5.99228202591286e-05,1.97011066936752e-05,2.19485466721553e-05,0.000101686602509819,1.30370631144181e-05,8.94325452556087e-06,1.00824440024272e-05,0.000102489905020243,1.80621140972642e-05,3.35912510723653e-05,2.00972183509515e-05,2.17277339637902e-05,2.84704592108065e-05,3.76922365934803e-05
"K05364..peptidoglycan.glycosyltransferase..EC.2.4.1.129.",0.000194697783301696,0.000322524484812327,0.000251385691280115,0.000290177403972991,0.000230719590386662,0.000131638155671092,0.000142241430035007,0.00024971258216122,0.000147618788907887,0.000171917582772127,0.000215256789029445,0.00023745308930238,0.000208785295203502,0.000343395404127584,0.000130251373961652,0.000200573087021563,0.000222743388216986,0.000278986481532495,0.000183545440661003,0.000346733441869882,0.000124889719481616,0.000200720127232455,0.000147531290622996,0.000271797941142571,0.00024027006814598,0.000193669675860341,0.000236856154344103,0.000202166879779774,0.000220063102426007
"K05365..penicillin.binding.protein.1B..EC.2.4.1.129.3.4.....",1.33647749163296e-05,1.53514504617947e-05,1.16966678039502e-05,1.99875602725544e-05,1.68338382118202e-05,1.15008091023545e-05,3.95983848272391e-05,1.94020526965639e-05,3.65263683926171e-05,3.01086700801133e-05,9.87643146622954e-06,1.30455371539827e-05,8.82198874183931e-06,9.46844434918883e-06,8.64475369929691e-06,9.44638020609392e-06,1.16968328164413e-05,9.96230643293245e-06,1.10002131771656e-05,1.18172146901962e-05,1.28240587146486e-06,8.57243328352104e-06,7.68723762746584e-06,1.20576578936152e-05,1.04067925935121e-05,1.01520231367232e-05,1.49674417121156e-05,1.16795440710972e-05,1.31977271863264e-05
"K05366..penicillin.binding.protein.1A..EC.2.4.1...3.4.....",0.00195823217644247,0.00187007639832296,0.00186921047382947,0.0018080806398668,0.00188423926854519,0.00195663595237502,0.00183419809360856,0.00185830085764821,0.00179525641045832,0.00185818683343876,0.0020689051583129,0.00192411900898625,0.00158983372355518,0.00166516678689299,0.00214553502891935,0.00212174446681779,0.00228198433625148,0.00212934325114602,0.00168668762268631,0.00206008149105599,0.0015452047677955,0.0022532757135964,0.00199447799114909,0.00188274807909281,0.001883865436865,0.00188456634939913,0.00194326401509368,0.00203042693342751,0.00196356600225768
"K05367..penicillin.binding.protein.1C..EC.2.4.1...",0.00020897208519557,0.000150116001153896,8.70867177865007e-05,0.000165085380317642,0.000246561679464798,0.000405033358161713,5.46056420138841e-05,0.000298740281061827,5.22392906429412e-05,9.37684175269177e-05,0.000329526146593195,0.000309043681664381,9.72055106967664e-05,2.29917837686226e-05,0.00042666658937783,0.000306193074464395,0.000347498983066901,0.000291194986340825,0.000220425109592483,0.000339632917035856,0.000485428420690931,0.000386189411970055,0.000303402461923768,0.000288199913789174,0.000265992480780998,0.000347104232730761,0.000295248982969392,0.000303724095112831,0.000275459472610174
"K05368..aquacobalamin.reductase...NAD.P.H.flavin.reductase..EC.1.16.1.3.1.5.1.41.",1.26873121578964e-07,9.48968333068067e-07,5.35424357157366e-07,2.16962063923734e-06,2.18231085358514e-06,4.21785523591125e-08,1.18081490653161e-07,4.6492472118085e-08,2.40529783256717e-06,1.35321385700926e-07,5.64375906536711e-08,4.90697395509859e-07,4.44184138660744e-08,5.12043989436491e-08,9.87520382727098e-08,2.02030620808805e-08,2.90679121133252e-07,2.76589542588882e-09,2.56663490472213e-10,8.85983759074929e-10,1.07106801762452e-09,7.25756737540132e-10,7.98066057675561e-08,8.97183125721931e-08,7.27856007244246e-08,2.60997888977721e-07,1.47641054276421e-07,4.36531530606826e-08,3.93073756414845e-07
"K05369..15.16.dihydrobiliverdin.ferredoxin.oxidoreductase..EC.1.3.7.2.",0,0,0,3.42756589477214e-07,0,0,0,0,1.12440714666177e-06,0,2.63673557477857e-07,0,1.76555457354625e-06,1.32072869237216e-06,1.07817535701572e-06,0,0,0,0,0,0,0,0,0,0,2.24657065285142e-07,2.15651565971146e-07,0,0
"K05370..phycoerythrobilin.ferredoxin.oxidoreductase..EC.1.3.7.3.",6.8279097996707e-10,4.25442148329314e-10,6.22151104047132e-10,3.6248548898947e-07,2.0239458347178e-09,5.33873572054377e-10,8.60160855022388e-10,2.8080269047653e-10,1.17535391474807e-06,6.96759550373178e-10,2.75627196577456e-07,2.79866988850468e-10,1.84650344428487e-06,1.3809705734986e-06,1.1261649309982e-06,1.66931662522188e-09,5.70255709340113e-10,0,6.61256602559351e-10,0,1.35071339952514e-10,0,0,4.24305402041251e-10,6.86170931232733e-11,2.35630357467438e-07,2.26413003791482e-07,5.66941002137923e-10,1.82877332749998e-10
"K05371..phycocyanobilin.ferredoxin.oxidoreductase..EC.1.3.7.5.",1.66131576828175e-11,4.36945812786606e-10,1.86655896693142e-10,3.46344877071499e-07,7.06275499039225e-11,1.41893512034751e-11,4.10305808227382e-11,2.21115036713505e-11,1.13573802808904e-06,3.10892545612252e-11,2.66087145497994e-07,1.68255648142221e-10,1.78165709723944e-06,1.33277177042655e-06,1.08805048815116e-06,0,2.08355652858166e-10,0,0,0,0,0,3.84544661804845e-11,3.05699362670991e-12,2.7005660213672e-11,2.26711586402172e-07,2.17671154806927e-07,0,1.6078814708162e-10
"K05372..AraC.family.transcriptional.regulator",4.97566654234993e-07,1.94968495117683e-06,3.26133174467068e-06,3.19871965055068e-06,4.97821671129776e-07,1.34758792498511e-07,1.10924280331352e-07,4.04299839704916e-07,1.45896344361047e-06,4.37856145649417e-07,4.9522039302085e-07,3.46538245445875e-07,1.62979232762821e-06,4.05543404333893e-06,1.99549249934782e-07,3.91013886509396e-07,1.86786346046233e-07,2.62155885830945e-07,2.81399980634635e-06,2.14594640876124e-07,2.55958865499343e-07,9.59563178893263e-08,2.9944152021559e-07,3.52978239281724e-07,2.6463372421015e-07,3.86132079172872e-07,2.70510086399585e-07,5.83474170413238e-07,1.06357752176905e-06
"K05373..MFS.transporter..putative.signal.transducer",3.07150070411637e-07,7.61637218527042e-07,1.87590686435786e-07,5.93213319294384e-07,2.83182588571226e-07,1.35283220760589e-07,1.29773300465506e-06,1.3496493646177e-07,1.88979711502459e-06,9.61296897567213e-07,2.82632339689129e-07,2.54663409374714e-07,1.96388180291994e-07,8.67202591666412e-08,1.99326907324315e-07,2.03567392415332e-07,2.13423664552864e-07,2.54393624081135e-07,2.93447942374898e-07,8.91693126442214e-08,4.25612592302717e-08,5.72871332510568e-08,2.6507029340335e-07,2.26320024047864e-07,2.33523292104326e-07,2.45072132649984e-07,2.14956325840923e-07,3.33811377615693e-07,4.06534434407747e-07
"K05374..yersiniabactin.synthetase..thioesterase.component",2.49368095964665e-07,6.08603904921956e-07,4.05598811512422e-07,4.32606852220312e-07,2.24754175834798e-07,1.0556397306782e-07,1.05758155476612e-06,9.05355809769278e-08,1.37797475426395e-06,7.88917828507067e-07,2.01677929483056e-07,1.58656619926673e-07,1.7312967300093e-07,1.00711288762079e-07,1.39012755937291e-07,1.51991139979891e-07,1.30095411105224e-07,1.61636337697845e-07,2.62596690371421e-07,5.84185435823247e-08,2.72841549815893e-08,3.76982675988025e-08,2.22406271533792e-07,1.45199302514074e-07,1.60247914284997e-07,1.76474163027789e-07,1.46082339374566e-07,2.28763388706922e-07,2.77230815078824e-07
"K05375..MbtH.protein",3.22712061871898e-06,6.36847954346339e-06,6.18840495736606e-06,5.11200528395463e-06,2.65558186713682e-06,1.3946205560439e-06,7.58231306371936e-06,1.10269970067704e-06,6.3889846378747e-06,5.73327297824701e-06,2.06390681223909e-06,9.17017136258454e-07,2.1902444853635e-06,6.37911442802104e-06,1.34633019803877e-06,2.08964366622347e-06,1.23352587808613e-06,1.86685583202835e-06,2.34582283414843e-06,7.63389557807413e-07,3.92681571748377e-07,5.68749993904531e-07,2.29689844770716e-06,2.40562411612099e-06,1.7816475261052e-06,2.67246074549772e-06,1.92929322087589e-06,2.58228489021623e-06,3.13655539349242e-06
"K05376..phycoerythrin.alpha.chain",0,0,0,1.99263315693972e-07,0,0,0,0,6.53679909044364e-07,0,1.53287986101156e-07,0,1.02641428105022e-06,7.67812454825861e-07,6.26802819068098e-07,0,0,0,0,0,0,0,0,0,0,1.30605546609835e-07,1.25370153016021e-07,0,0
"K05377..phycoerythrin.beta.chain",0,0,0,3.44842869611443e-07,0,0,0,0,1.13125115306422e-06,0,2.65278477475826e-07,0,1.77630109613916e-06,1.32876766264493e-06,1.08473796120078e-06,0,0,0,0,0,0,0,0,0,0,2.26024500913538e-07,2.1696418720678e-07,0,0
"K05378..phycoerythrin.associated.linker.protein",0,2.17344494184855e-10,7.70949509969343e-11,2.77158171211607e-07,0,0,0,2.67560144205282e-11,9.09254940427287e-07,0,2.1320148305552e-07,0,1.42759424606742e-06,1.06791639867554e-06,8.71792330290725e-07,9.95724875965942e-11,0,0,0,0,2.7461682709957e-11,0,0,0,0,1.81667913070303e-07,1.7437180325583e-07,2.02382927186147e-11,0
"K05379..phycoerythrin.associated.linker.protein",0,0,0,1.80863414210193e-07,0,0,0,0,5.93319346005186e-07,0,1.39133429688777e-07,0,9.31635562814539e-07,6.96912934371674e-07,5.68924076659134e-07,0,0,0,0,0,0,0,0,0,0,1.18545478340437e-07,1.13793519070796e-07,0,0
"K05380..phycoerythrin.associated.linker.protein",0,0,0,6.75686687501981e-08,0,0,0,0,2.21657865568753e-07,0,5.1978785559109e-08,0,3.48049244865865e-07,2.60359340311703e-07,2.12544049594895e-07,0,0,0,0,0,0,0,0,0,0,4.42873435337778e-08,4.25120615442889e-08,0,0
"K05381..phycoerythrin.associated.linker.protein",0,0,0,3.43519678980115e-08,0,0,0,0,1.12691044876287e-07,0,2.64260582002202e-08,0,1.76948528181922e-07,1.32366907114902e-07,1.08057573186623e-07,0,0,0,0,0,0,0,0,0,0,2.25157226196806e-08,2.16131677663609e-08,0,0
"K05382..phycoerythrin.associated.linker.protein",0,0,0,2.78511039349636e-07,0,0,0,0,9.13650715064503e-07,0,2.14251158976058e-07,0,1.43462286182993e-06,1.07317417696475e-06,8.76084511581873e-07,0,0,0,0,0,0,0,0,0,0,1.82547833275029e-07,1.75230305178402e-07,0,0
"K05383..CpeT.protein",0,0,0,1.50896651871123e-07,0,0,0,0,4.95013893182942e-07,0,1.16080793869031e-07,0,7.77275425252145e-07,5.8144334442426e-07,4.74660609010526e-07,0,0,0,0,0,0,0,0,0,0,9.89040036325074e-08,9.49393834424701e-08,0,0
"K05384..bilin.biosynthesis.protein",2.82998718196601e-08,2.95544051305143e-08,1.85918736850339e-08,2.82286061724839e-07,9.1164495917438e-08,1.37431626166715e-08,4.57669768846215e-09,2.17720918112903e-08,8.08477596333174e-07,1.90097802962133e-08,2.24418952535487e-07,2.58789115838609e-08,1.27392378637147e-06,1.00010459474381e-06,8.1412786083095e-07,3.60049172077411e-08,2.17031340475646e-08,4.54502902698948e-08,4.6193956685846e-08,1.17380092257661e-08,1.00871917267645e-08,9.79822071681789e-09,2.78526313375133e-08,4.73644333580688e-08,4.68074844258023e-08,1.97741578096978e-07,1.87224427066171e-07,3.39779053021659e-08,5.85152309132282e-08
"K05385..bilin.biosynthesis.protein",0,0,0,2.81131173114584e-07,0,0,0,0,9.22246019198586e-07,0,2.16266758419165e-07,0,1.44811928843128e-06,1.08327022164327e-06,8.84326406104633e-07,0,0,0,0,0,0,0,0,0,0,1.84265178996042e-07,1.76878810172359e-07,0,0
"K05386..bilin.biosynthesis.protein",0,0,0,1.35287985390111e-07,0,0,0,0,4.43809928970676e-07,0,1.04073460545955e-07,0,6.96874483771952e-07,5.21299165423698e-07,4.25561977292395e-07,0,0,0,0,0,0,0,0,0,0,8.86734280220222e-08,8.51189059587679e-08,0,0
