"","CBN11.1","CBN7.1","CBN10.2","CBN6.2","CBN10.1","CBN12.1","CBN1.1","CBN9.2","CBN13.2","CBN13.1","CBN16.1","CBN17.1"
"K08221..MFS.transporter..ACDE.family..multidrug.resistance.protein",3.95104728570603e-06,1.46571540516498e-05,2.92913922589937e-06,1.67616077490179e-06,1.90104275169153e-06,1.96166053370943e-06,2.12863428984847e-06,1.49417768728293e-06,9.30699688776461e-07,8.76701318372234e-07,9.64614093239192e-06,1.14252832855355e-06
"K08222..MFS.transporter..YQGE.family..putative.transporter",8.67320008590784e-06,2.39972351515247e-05,1.84246782688954e-06,3.27354680214354e-06,1.28150079378743e-05,4.66176166509649e-06,9.65820304436262e-06,1.4628705792906e-05,1.15105828401974e-05,4.09905806335067e-06,2.68025867767244e-06,1.32973490007329e-05
"K08223..MFS.transporter..FSR.family..fosmidomycin.resistance.protein",7.87158522667384e-05,0.000202780917495529,5.22577079128943e-05,0.000115579432230698,0.000292532932520363,6.12657514776937e-05,0.00037974443939586,0.000371419966940237,0.000323341898042921,0.000119710346197816,6.40043106913858e-05,0.000382278412411466
"K08224..MFS.transporter..YNFM.family..putative.membrane.transport.protein",2.92321974586023e-05,3.12789865818927e-05,2.46588178748677e-05,2.5390535953605e-05,3.56876366124404e-05,3.73916063073416e-05,8.96510360128966e-06,1.17928023344149e-05,1.44290024697802e-05,2.06874492846977e-05,1.09708301296914e-05,1.04418093771063e-05
"K08225..MFS.transporter..ENTS.family..enterobactin..siderophore..exporter",3.66281237535148e-08,2.01277338865613e-07,2.25044728455558e-08,1.5136442361821e-09,2.62838906940147e-09,3.03648492872981e-07,1.39228220665245e-07,2.10209522160737e-08,2.4597626162051e-07,6.30348890269221e-08,1.96111146471314e-09,8.18326507994614e-09
"K08226..MFS.transporter..BCD.family..chlorophyll.transporter",3.53148443834794e-07,1.04689198886741e-07,2.23692695109012e-07,1.73591853254839e-07,4.54366702427131e-10,2.88317174432608e-07,5.60827969486552e-08,1.16020742997213e-07,1.88995221854932e-07,2.85915848775017e-07,1.41800050648817e-07,2.86644506547806e-07
"K08227..MFS.transporter..LPLT.family..lysophospholipid.transporter",1.40614981423495e-07,0,2.92314116594474e-07,9.63074648278709e-10,4.89968255857732e-09,8.13196342884548e-08,1.25353936940182e-07,3.43929836975518e-07,3.98063894284372e-07,1.388386989123e-07,0,1.62322400784816e-07
"K08234..glyoxylase.I.family.protein",4.17303973653348e-05,5.55788756387247e-05,2.58112544935161e-05,2.8782595661474e-05,2.15830639961297e-05,3.26640656296338e-05,1.60879068069903e-05,2.33462075666079e-05,2.67332476352142e-05,2.85792097843671e-05,5.74164807884343e-05,8.5882534274287e-06
"K08252..receptor.protein.tyrosine.kinase..EC.2.7.10.1.",3.7390698774743e-05,4.67581734325703e-05,1.31814861371919e-05,2.37918838985352e-05,4.84486107727079e-05,2.77176121572326e-05,5.32931671380779e-05,4.67714250111476e-05,3.99942073112685e-05,2.55785659065337e-05,2.31090187422316e-05,3.86135895419224e-05
"K08253..non.specific.protein.tyrosine.kinase..EC.2.7.10.2.",5.04878038969192e-06,5.16454640530945e-06,2.67780408089086e-06,3.02656404560863e-06,2.68490599396372e-06,3.78650840486479e-06,1.60833947188918e-06,2.85682412345029e-06,2.68056269907478e-06,3.2188699165088e-06,6.08887247374986e-06,1.03689316720358e-06
"K08255..CoA.disulfide.reductase..EC.1.8.1.14.",7.26980480172351e-06,4.22883864323247e-05,1.25081348945926e-06,1.85629640198785e-06,9.83385014944959e-06,1.08666601154754e-06,6.49341976145767e-06,6.92171129888872e-06,5.93592144393417e-06,4.2521967198768e-06,1.41911672767337e-06,6.41276277757474e-06
"K08256..phosphatidylinositol.alpha.mannosyltransferase..EC.2.4.1.57.",8.63590865788982e-07,1.39915072730571e-06,4.14014755307292e-07,9.20968856503047e-07,2.23811726373777e-06,9.61167035507753e-07,1.30870121280875e-06,1.91547755998425e-06,2.00435436911658e-06,8.61778164813876e-07,4.23259284499835e-07,1.76592087079539e-06
"K08258..staphopain.A..EC.3.4.22.48.",6.72750340063146e-06,3.05795094252686e-05,2.5446515246896e-06,2.61809508080237e-06,1.31457933846949e-06,2.46074125210365e-06,3.22182140575292e-06,2.28266374154741e-06,2.37418670087556e-06,2.78439028723529e-06,6.61237073015743e-06,6.89412804207752e-07
"K08259..lysostaphin..EC.3.4.24.75.",7.82881116872607e-06,2.03233779341816e-05,5.73438472928975e-06,4.41380632460653e-06,4.71310245018847e-06,7.39756786961665e-06,2.3731489688103e-06,2.31907147728117e-06,3.03324071390811e-06,4.13158003685817e-06,1.17316917977329e-06,2.00795441278833e-06
"K08260..adenosylcobinamide.hydrolase..EC.3.5.1.90.",0,0,1.14602038132082e-09,1.38865183914023e-09,7.06482431899988e-09,3.41271257907146e-11,0,1.98349692115157e-09,5.14681567342043e-09,1.63864628754271e-09,0,3.87060363168733e-09
"K08261..D.sorbitol.dehydrogenase..acceptor...EC.1.1.99.21.",6.06636654480004e-07,3.16856690794943e-06,6.31723083376364e-07,2.99280781101403e-07,9.30783924439697e-07,1.98453793065001e-07,1.2657109261582e-06,1.9888297304537e-06,1.57261165985923e-06,5.67998292048628e-07,3.00382971963404e-07,1.74941087295225e-06
"K08262..delta12.fatty.acid.dehydrogenase..EC.1.14.99.33.",0,0,8.49615502314445e-12,0,0,0,0,0,3.64123162805428e-11,1.49018154477673e-10,0,0
"K08264..heterodisulfide.reductase.subunit.D..EC.1.8.98.1.",1.8683513589938e-08,8.46191465381435e-09,8.15028373727125e-09,4.0503301104205e-08,1.98527064328098e-09,1.97749852545808e-09,1.31228839482972e-08,1.32896909051286e-08,2.25526268627764e-09,2.38676595646319e-08,1.18847489103745e-09,1.08766975862372e-09
"K08276..ecotin",2.34491412921815e-07,1.19204444789027e-06,1.39325134168141e-07,7.87293394298362e-09,1.00134701900348e-08,4.73689292851528e-08,1.29203850645743e-07,1.4269620841239e-07,1.7320545687266e-07,9.61536261269802e-08,1.09972556064624e-08,5.80159435611344e-08
"K08277..transcriptional.activator.CaiF",0,0,5.05669579655693e-09,0,0,2.94415785952894e-08,3.59819294669527e-08,0,5.8741978077424e-08,1.44351060118341e-08,0,0
"K08278..thr.operon.leader.peptide",0,0,6.19912032915748e-10,0,0,3.35052115436367e-09,4.0819820686769e-09,0,7.27627411034526e-09,1.82705463269846e-09,0,0
"K08279..carnitine.operon.protein.CaiE",1.20549854614738e-05,3.99352953722707e-06,6.22215593610162e-06,9.55633432488493e-06,1.95485389617855e-06,6.59625967321038e-06,3.24292697720565e-06,3.48389892755544e-06,8.31347816763618e-06,8.44595826426776e-06,3.2474373445386e-06,1.40136743812138e-06
"K08280..lipopolysaccharide.O.acetyltransferase..EC.2.3.1...",4.1572854352304e-08,7.59782453478241e-07,2.08198744014019e-07,2.68963512686751e-07,9.10584955760544e-07,9.04449628153056e-08,1.0917349756009e-06,1.56679122638521e-06,1.27233823475349e-06,3.6731917903243e-07,2.30409028129962e-07,1.54910079838795e-06
"K08281..nicotinamidase.pyrazinamidase..EC.3.5.1.19.3.5.1...",5.10383248810546e-06,3.4370955278844e-05,4.10928164073109e-06,1.43988100584131e-05,2.88727746748962e-05,7.24712375909104e-06,2.60933418581924e-05,3.9703344500685e-05,3.24910706416434e-05,1.09301776146913e-05,1.01561861542774e-05,3.90325807174595e-05
"K08282..non.specific.serine.threonine.protein.kinase..EC.2.7.11.1.",0.000180462950130872,0.000219848649540283,0.000132080024263837,0.000157049621515318,0.000176545656013662,0.000157004356466306,0.000180922695358017,0.000194982471307933,0.000182256872040705,0.000147085722782542,0.000262958194828575,0.000146624542903335
"K08289..phosphoribosylglycinamide.formyltransferase.2..EC.2.1.2.2.",0.000223524322434192,0.000276136306591694,0.000145755502933166,0.000261454351409919,0.000451861421317755,0.0001378917282602,0.000568800607928138,0.000522950490213775,0.000504168833821805,0.000240573319521427,9.5295736714842e-05,0.000548219424908628
"K08295..2.aminobenzoate.CoA.ligase..EC.6.2.1.32.",2.63051710990423e-06,2.57429011363977e-06,1.17539209307162e-06,6.11272339292815e-07,2.04214237040087e-06,1.90321376249164e-06,5.13888648162235e-07,1.63571215748101e-06,1.09817055045928e-06,8.97632980906487e-07,4.52528637057292e-07,6.9363779432225e-07
"K08296..phosphohistidine.phosphatase..EC.3.1.3...",1.00961091423816e-06,2.03416303360494e-06,2.1474196066588e-06,1.49837651756948e-06,1.01812656576383e-07,1.96349804720415e-06,4.45730211112731e-07,6.01233312573695e-07,1.10601031869899e-06,1.47289810192019e-06,2.75137600575514e-07,1.20559878358928e-06
"K08297..crotonobetainyl.CoA.dehydrogenase..EC.1.3.99...",7.69037328971833e-05,5.52112176166281e-05,8.37904427332047e-05,8.55718315207357e-05,3.5304209733885e-05,7.81683694694044e-05,4.24728417658285e-05,5.88377892827241e-05,6.54496764489933e-05,6.73827419243463e-05,0.000222716486615196,2.01039998259555e-05
"K08298..crotonobetainyl.CoA.carnitine.CoA.transferase..EC.2.8.3...",1.14760739769407e-06,5.92306212921641e-07,4.67439885584893e-07,2.44831200173175e-06,6.18369130830485e-08,1.88460006195948e-07,9.02150243943498e-07,7.94047260255635e-07,2.13246506733531e-07,1.47775444855668e-06,5.89874004640174e-10,3.54365289170705e-08
"K08299..carnitinyl.CoA.dehydratase..EC.4.2.1...",5.12047995678179e-05,3.72761651653993e-05,5.49055682425287e-05,5.57972424626625e-05,2.40383946925698e-05,5.19234658762663e-05,2.78580080521896e-05,3.88291871473145e-05,4.31874200024028e-05,4.41752719039828e-05,0.00014546218697182,1.33399683373325e-05
"K08300..ribonuclease.E..EC.3.1.26.12.",0.000761073480111745,0.000263243756474802,0.000476898671797172,0.000587620605229502,0.000251714259741869,0.000478882676969534,0.000295069248249388,0.000258321928403163,0.000471831832140418,0.000450634744042435,0.000263883138970641,0.000191062170123576
"K08301..ribonuclease.G..EC.3.1.26...",0.000542545107709461,0.000533924405518484,0.000324335736555566,0.000534569543650227,0.000837650438905942,0.000386265510036966,0.000828540438991902,0.000831624937872203,0.000834142022691965,0.000522411955257457,0.000406171612768934,0.000763260768329964
"K08302..tagatose.1.6.diphosphate.aldolase..EC.4.1.2.40.",3.02870238110814e-06,1.76002200322647e-06,8.32957547738592e-07,5.56973823008181e-07,9.70820801088461e-07,1.77466955983273e-06,4.47623600175452e-07,6.73795005835192e-07,9.07884361819543e-07,2.05762052061783e-06,1.0508689254297e-06,4.65259244103497e-07
"K08303..putative.protease..EC.3.4.....",0.00178195051813611,0.00165249323610001,0.0015230267738984,0.00177187141819475,0.00203778618377857,0.00168704737114904,0.00189080650720276,0.00201036827474326,0.00204187117816281,0.00174991679880387,0.00138977862190415,0.00189185717196321
"K08304..membrane.bound.lytic.murein.transglycosylase.A..EC.3.2.1...",1.73849272151954e-05,9.64466615498998e-06,9.39881371449884e-06,1.22392057054155e-05,2.25125149208155e-06,8.97975109904094e-06,4.68190270668119e-06,3.79315656966146e-06,9.66483356824171e-06,1.0167987299579e-05,2.94050734395244e-06,2.52176579333608e-06
"K08305..membrane.bound.lytic.murein.transglycosylase.B..EC.3.2.1...",2.28993692382584e-06,1.04729342907468e-05,1.72075129325779e-06,4.2121559693333e-07,1.6237103487563e-07,1.42185812149675e-06,9.32823758178864e-07,1.49895941843645e-06,1.54357590926551e-06,1.11035872288595e-06,4.77345744437185e-07,9.78703482712785e-07
"K08306..membrane.bound.lytic.murein.transglycosylase.C..EC.3.2.1...",7.3624730975379e-06,2.63091519345899e-06,2.07780133559749e-05,1.55848917392606e-05,2.98219409670019e-06,1.80870437582666e-05,3.42916567929833e-06,3.30874199340425e-06,3.643666511751e-06,1.60208282719568e-05,2.69184757267217e-06,1.10352865958869e-05
"K08307..membrane.bound.lytic.murein.transglycosylase.D..EC.3.2.1...",0.000359660034847751,0.000372557411524943,0.000632863953904817,0.000607930680865133,0.000664214261904294,0.000533081285702992,0.000717215544289765,0.000625250343125771,0.000597707512895592,0.000595480579819169,0.000228941483630446,0.000850725495416635
"K08308..membrane.bound.lytic.murein.transglycosylase.E..EC.3.2.1...",6.91525476557919e-08,4.30296733019641e-07,2.85113744655063e-08,2.84192234688982e-09,3.78363238915965e-09,5.26460071848883e-08,9.80375729360612e-08,1.6175639641092e-08,1.65190595172624e-07,5.60279919790419e-08,4.69639994559926e-09,7.72448402440113e-09
"K08309..soluble.lytic.murein.transglycosylase..EC.3.2.1...",0.000206932938504743,0.000108503289275816,0.000690988312598463,0.000502005486315847,0.00012249540146278,0.000570216698746669,0.00014693137577656,0.000122695220342848,0.000107938523036131,0.000502862833768226,0.000117058076446936,0.000398996039715278
"K08310..dATP.pyrophosphohydrolase..EC.3.6.1...",6.44455961121733e-06,8.85005531290461e-06,4.11618487103638e-06,5.15218075926417e-06,1.72566382499e-06,4.45947616744257e-06,2.59224450701079e-06,3.98742730029079e-06,5.06097884049817e-06,5.45351169105143e-06,8.37995280441342e-06,1.21088560789418e-06
"K08311..putative..di.nucleoside.polyphosphate.hydrolase..EC.3.6.1...",3.21480896207863e-05,9.83357674669973e-06,0.000188249310601124,0.000128765883524764,9.84328221354309e-06,0.00014394892551184,2.52792842769625e-05,1.50061181433628e-05,1.12841065397034e-05,0.000127354785684777,1.70440317984264e-05,0.000100993706097972
"K08312..ADP.ribose.diphosphatase..EC.3.6.1...",3.83800993017044e-07,2.50153437434648e-06,4.13614301254236e-08,1.65215440751297e-08,2.10135116448037e-08,5.61850294913084e-08,2.33878817253651e-07,1.81029612413078e-07,2.38660791518008e-07,1.21877091270581e-07,1.96311529321967e-08,8.6345007477548e-09
"K08313..fructose.6.phosphate.aldolase.1..EC.4.1.2...",6.20209711216597e-07,1.44653630386038e-06,2.78406908115244e-08,8.3387668139774e-07,3.58471701139475e-08,3.50696586520608e-07,3.9742164341976e-07,3.68256655517208e-08,1.21594232613261e-07,5.96072463957592e-07,2.47571502090478e-08,2.17285277337465e-08
"K08314..fructose.6.phosphate.aldolase.2..EC.4.1.2...",5.57861955505474e-07,1.15518354166624e-06,8.17197386266577e-08,3.81295329430495e-08,1.10410263105513e-07,1.85326263232568e-07,1.65063414596401e-07,1.75785514875466e-07,1.65644259798155e-07,7.21175276906947e-07,1.0906031280782e-07,1.41957659664612e-08
"K08315..hydrogenase.3.maturation.protease..EC.3.4.23.51.",8.445694658968e-07,0,2.02115282171454e-06,1.36051865476059e-06,1.31168464436439e-07,1.56660115938858e-06,2.80841222536898e-07,1.17935977854922e-07,1.81917815636796e-07,1.36513149109993e-06,1.16168626132699e-07,1.09241286123487e-06
"K08316..16S.rRNA..guanine966.N2..methyltransferase..EC.2.1.1.171.",0.000184993938177488,0.000183976085972887,0.000112628704896461,0.000112963370640501,0.000105577297975171,0.000126295213173829,8.22036452950351e-05,0.00010869441071357,0.000115846018943697,0.000122283130702922,0.000199153407462118,6.54030009146526e-05
"K08317..uncharacterized.oxidoreductase..EC.1.1.....",6.24862769349373e-06,4.00153355568053e-05,2.29720153059024e-07,3.48751058630102e-07,4.85379373130274e-07,3.58471511347812e-07,2.91365134007139e-06,8.59952877490639e-07,8.1836830801326e-07,1.35592693656083e-06,3.21463093194433e-07,5.58951823084002e-07
"K08318..putative.dehydrogenase..EC.1.1.....",6.37944506287686e-09,0,4.36974690331148e-08,0,0,6.19587719843804e-08,8.1895156264679e-08,1.30423919566175e-08,1.57288334206893e-07,4.37527386072796e-08,0,5.76636328295483e-09
"K08319..putative.dehydrogenase..EC.1.1.....",1.1922231841593e-09,0,8.62047012222578e-08,0,0,2.7897231191417e-07,7.02123478457423e-08,2.43742863435838e-09,2.42823267324903e-07,4.52093138009912e-08,1.39490545205914e-07,1.0776473386736e-09
"K08320..CTP.pyrophosphohydrolase..EC.3.6.1...",1.0219519119536e-09,0,5.69097939927664e-09,0,0,2.72281122449958e-08,3.78649744183472e-08,2.43481665308736e-09,6.56541375098507e-08,2.01110077095994e-08,0,9.23739592386626e-10
"K08321..putative.autoinducer.2..AI.2..aldolase..EC.4.1.2...",2.22823053987204e-06,1.40038763446357e-05,3.81030704937515e-06,1.0031439554042e-05,2.76395647705756e-05,5.57862241514234e-06,5.93252035387547e-05,2.6080200337887e-05,1.94528807926368e-05,7.47040227832808e-06,8.13014401073041e-06,2.8859832665189e-05
"K08322..starvation.sensing.protein.RspB..EC.1.1.1...",1.75783765289176e-06,2.92024987948629e-06,5.55563302006309e-07,5.4562668288722e-07,9.35618309363085e-07,1.02768043277566e-06,4.99301047331626e-07,7.97319964697215e-07,8.9994049078886e-07,8.13952048555159e-07,3.62453365777076e-07,2.64697882214812e-07
"K08323..starvation.sensing.protein.RspA",2.23895082078073e-05,1.73817035440488e-05,2.49486127880228e-05,2.44684392860721e-05,9.32260903723455e-06,2.27292096143238e-05,1.26149378304157e-05,1.70986783577457e-05,1.90020438016947e-05,1.96282897843224e-05,6.58218347060786e-05,5.80794855531294e-06
"K08324..aldehyde.dehydrogenase.family.protein..EC.1.2.1...",8.92543466589056e-07,5.80262023870417e-06,5.69347968744031e-08,3.84036198328417e-08,4.91496576253163e-08,1.3411332312689e-07,5.43068483606907e-07,1.76851461847216e-07,3.51737662053901e-07,2.38795315659984e-07,4.56375481605796e-08,2.5175784141826e-08
"K08325..NADP.dependent.alcohol.dehydrogenase..EC.1.1.....",0.000199083097231951,0.000164611086558295,0.000136041980569324,0.000212137873443307,0.000295164116392029,0.000126916962983953,0.000457690031100788,0.000265049284405065,0.000288782208614712,0.000177369080339209,7.40062875580362e-05,0.00028835980390827
"K08326..aminopeptidase..EC.3.4.11...",2.37925102909783e-06,1.7206862683292e-06,4.86005729844558e-07,9.03882017430579e-07,1.4719699201219e-06,1.61091480177922e-06,4.74665278479055e-07,1.10476864565304e-06,1.15500787616652e-06,1.2066593416827e-06,5.79875965290188e-07,3.41752057299329e-07
"K08344..suppressor.for.copper.sensitivity.B",3.3020409429974e-06,3.39495247813715e-06,1.24776271079754e-06,2.69147310310108e-06,4.65337443319006e-06,1.95272857813396e-06,7.85089610291485e-06,6.52806717368855e-06,6.28291522392392e-06,2.53041284063777e-06,1.17969574263214e-06,6.66893176292719e-06
"K08345..nitrate.reductase.2..alpha.subunit..EC.1.7.99.4.",7.31037443274453e-10,0,3.07738554195608e-08,0,0,1.66420237063804e-07,2.27004263205145e-07,1.94604712227025e-09,3.54441076490839e-07,8.70141985363113e-08,0,6.60782784366826e-10
"K08346..nitrate.reductase.2..beta.subunit..EC.1.7.99.4.",2.53029464704925e-09,1.64919298073247e-08,1.21713115559224e-08,1.08922007224803e-10,1.38536316992261e-10,6.77933208041686e-08,9.24766636590263e-08,4.33919890007406e-10,1.40698637047634e-07,3.49919580783312e-08,1.23961734672453e-10,5.69248944622103e-11
"K08347..nitrate.reductase.2..gamma.subunit..EC.1.7.99.4.",0,0,7.46397342829788e-09,0,0,4.19429364909652e-08,5.72217173035515e-08,0,8.6207404932132e-08,2.11126857752979e-08,0,0
"K08348..formate.dehydrogenase.N..alpha.subunit..EC.1.2.1.2.",0,0,2.94680186217428e-08,0,0,1.53028642183477e-07,2.13671799005166e-07,5.29831412075383e-10,3.41861229176627e-07,8.4504348086702e-08,0,0
"K08349..formate.dehydrogenase.N..beta.subunit",0,0,1.01313126494054e-08,0,0,4.98711137487642e-08,7.33576491744712e-08,0,1.17844653749232e-07,2.89974503945502e-08,0,0
"K08350..formate.dehydrogenase.N..gamma.subunit",3.88433565234685e-07,0,2.71641090575549e-06,1.82818817770427e-06,1.3117846910214e-07,2.09346823201999e-06,3.83719423267305e-07,1.52547119592412e-07,2.04286071652607e-07,1.83112257318702e-06,1.43769042685971e-07,1.45237680652772e-06
"K08351..biotin.sulfoxide.reductase..EC.1.......",1.03672927942177e-07,3.10712726043979e-08,4.99019834263209e-07,8.98992482815133e-08,2.55140166640615e-10,1.65536347773724e-07,2.76327270611031e-07,1.51653968612964e-07,7.40462572148131e-07,3.16274563123662e-07,1.08000343460049e-09,5.42554790364762e-08
"K08352..thiosulfate.reductase...polysulfide.reductase.chain.A..EC.1.......",2.60270799592711e-05,5.02933699005285e-06,3.03017913651217e-05,3.43808942029948e-05,4.24772137851921e-06,2.87541605619572e-05,9.20683913904489e-06,1.03360336092335e-05,1.46535101013077e-05,3.19470581004118e-05,8.02675021221829e-06,1.3966612609378e-05
"K08353..thiosulfate.reductase.electron.transport.protein",4.0442480340558e-08,1.83167269573251e-08,1.79763223575474e-08,8.69328662256709e-08,5.27984708722887e-10,2.47870520628999e-08,4.81897451181214e-08,2.8255800160858e-08,2.65938516274455e-08,5.70965562980022e-08,0,2.89266857713949e-10
"K08354..thiosulfate.reductase.cytochrome.b.subunit",0,0,8.99028282200524e-09,0,0,5.18397350332381e-08,6.23061589002805e-08,0,1.03130035070338e-07,2.51708153268267e-08,0,0
"K08355..arsenite.oxidase.small.subunit..EC.1.20.9.1.",2.00079586112494e-08,0,8.51288774324753e-09,0,0,7.93347309868952e-09,0,4.09050686835161e-08,4.46033062440742e-09,1.66339814785757e-09,4.75402042395465e-09,1.80851401282794e-08
"K08356..arsenite.oxidase.large.subunit..EC.1.20.9.1.",1.01358648039739e-07,0,4.63512486948922e-08,0,0,4.84490657954619e-08,0,2.07221663153719e-07,2.87611791839646e-08,8.83801294855054e-09,2.9117846335076e-08,9.1617810123867e-08
"K08357..tetrathionate.reductase.subunit.A",4.22872271714264e-06,5.4122732497778e-07,1.31488596622523e-05,9.96204230402669e-06,1.1208163453857e-06,1.09588222229927e-05,1.85838860733773e-06,2.44013535872301e-06,2.31673632033745e-06,1.07665261041853e-05,1.32022349284113e-06,6.8466413590916e-06
"K08358..tetrathionate.reductase.subunit.B",2.82563798877809e-06,4.55221949296086e-06,5.1603026290024e-06,5.68341124951712e-06,9.13204232525135e-06,4.44852904607582e-06,5.8170734494562e-06,9.50312974261172e-06,7.66427965825575e-06,6.88520314839834e-06,1.51336352889688e-06,1.08878869141841e-05
"K08359..tetrathionate.reductase.subunit.C",6.67575737206895e-07,0,4.68747243088585e-06,3.03804198563219e-06,1.77571681019462e-07,3.44866102065837e-06,5.66578575139081e-07,2.8517258397903e-07,3.09885943572643e-07,3.06158625428529e-06,2.3954585157531e-07,2.43259172929469e-06
"K08361..nitrate.reductase.2..delta.subunit",0,0,7.85803384103479e-09,0,0,4.42257875292516e-08,6.06920165811935e-08,0,9.13786654859256e-08,2.24687339050275e-08,0,0
"K08363..mercuric.ion.transport.protein",1.08370471305954e-07,4.005291050935e-07,8.70156716651118e-08,2.64532014072494e-09,3.36454421745208e-09,2.54800092212946e-08,3.25808654511338e-08,1.27904098996423e-07,8.02638990227815e-08,4.55025787100305e-08,1.45436274006159e-08,4.90183895364108e-08
"K08364..periplasmic.mercuric.ion.binding.protein",8.50357744374363e-08,3.24082121908861e-07,7.05571733722194e-08,2.14042114151543e-09,2.72237052284506e-09,1.9557900970247e-08,2.5943706808387e-08,9.19530602221003e-08,6.37862080485855e-08,3.39485532343168e-08,1.13132698458072e-08,3.685781251046e-08
"K08365..MerR.family.transcriptional.regulator..mercuric.resistance.operon.regulatory.protein",8.92422891996506e-06,9.8459412177357e-06,3.89435158661757e-06,5.88577700313459e-06,9.35802311652349e-07,3.66118668898488e-06,2.35897072098841e-06,1.66301109198674e-06,4.05130813661901e-06,5.17043638905642e-06,1.00627427390528e-06,9.70843983282568e-07
"K08368..MFS.transporter..putative.metabolite.transport.protein",3.78449717105228e-05,0.000109014996190867,0.000110058275946546,6.31752051122868e-05,4.74611979761508e-05,7.09840780405986e-05,5.58478094960274e-05,4.57425874774581e-05,1.95467808204587e-05,1.66789305377403e-05,0.00036792303335115,3.29868169792338e-05
"K08369..MFS.transporter..putative.metabolite.H..symporter",3.07685852881243e-05,7.89967069631646e-05,2.36171869311865e-05,2.15005311178656e-05,4.14386223795231e-05,1.82683944528092e-05,5.46716785959944e-05,3.78663385320464e-05,3.30746962312299e-05,2.05307252658902e-05,4.98412122650096e-05,3.73935231554222e-05
"K08372..putative.serine.protease.PepD..EC.3.4.21...",5.55343060068082e-05,3.24587684315374e-05,3.1880080900366e-05,3.88925813367809e-05,2.75006599437335e-05,4.30446747923745e-05,1.86583763110179e-05,2.7269373143209e-05,3.45128165409082e-05,3.40360956458612e-05,4.12515347157323e-05,1.25229049543297e-05
"K08384..stage.V.sporulation.protein.D..sporulation.specific.penicillin.binding.protein.",0.000797457917132227,0.00052428581345755,0.000530001971262374,0.000594395461620474,0.000408028410937285,0.000679721551735108,0.000278568273192689,0.000470800181071422,0.000548982772510465,0.000570778910854531,0.00106642559412455,0.00014950889545327
"K08475..two.component.system..NtrC.family..phosphoglycerate.transport.system.sensor.histidine.kinase.PgtB..EC.2.7.13.3.",1.79577116570265e-08,1.17044598143235e-07,1.27465088845454e-08,7.73028548722017e-10,9.83203769361264e-10,6.07367888588142e-08,8.27818307810023e-08,3.64540165915198e-09,1.18063243698908e-07,3.05681480950478e-08,8.7976674588025e-10,1.18886947684591e-09
"K08476..two.component.system..NtrC.family..phosphoglycerate.transport.system.response.regulator.PgtA",2.10196566744437e-07,2.48723639055013e-06,5.49900003476544e-07,8.43810745487015e-07,4.04010218295522e-06,3.40093659012512e-07,8.08907527488265e-06,4.9782029893467e-06,3.95949071192405e-06,1.35135670463608e-06,8.18309270127855e-07,5.36006233177126e-06
"K08477..outer.membrane.protease.E..EC.3.4.21...",1.23849526296703e-10,0,3.76237120480977e-09,0,0,2.63007264933832e-08,3.0808464310647e-08,2.53202911802267e-10,4.14575466312948e-08,9.92438181249215e-09,0,1.11947254660831e-10
"K08478..phosphoglycerate.transport.regulatory.protein.PgtC",0,0,7.55795864374835e-09,0,0,3.8283590257345e-08,4.86448961162197e-08,0,7.39747009364059e-08,1.73529646870746e-08,0,0
"K08479..two.component.system..OmpR.family..clock.associated.histidine.kinase.SasA..EC.2.7.13.3.",1.20438007386444e-06,2.32070429178029e-06,5.13305886789289e-07,9.29650709151456e-07,2.62510355288073e-06,1.2671764606328e-06,3.96956003218189e-06,2.08365403643444e-06,1.59898042074556e-06,8.97047537831085e-07,7.50086904071229e-07,2.02848411029994e-06
"K08480..circadian.clock.protein.KaiA",7.10808013894214e-07,1.7498079521211e-07,3.28375844266067e-07,6.12660770265251e-07,1.52906401100934e-07,4.76481003054499e-07,2.02535642750123e-07,4.26118553067359e-07,6.56436821755475e-07,7.06419060061446e-07,3.99520050888855e-07,6.78963221969604e-08
"K08481..circadian.clock.protein.KaiB",6.81579779699798e-08,1.05416733879712e-08,4.36716638521282e-08,3.60909042210279e-08,0,4.93957627266126e-08,1.08988065664974e-08,1.91514161286974e-08,4.10774050790981e-08,5.03933133645992e-08,2.29475660259304e-08,5.61655828781424e-08
"K08482..circadian.clock.protein.KaiC",1.31217191396872e-05,1.24212468836422e-05,7.0435227647167e-06,9.15087869707347e-06,3.74058906344103e-06,7.77220743428466e-06,3.96386648984732e-06,4.06055164119164e-06,6.6344343219652e-06,7.60378998069856e-06,7.25712871571412e-06,2.34878444119297e-06
"K08483..phosphotransferase.system..enzyme.I..PtsI..EC.2.7.3.9.",0.00108080015562684,0.000903932199448219,0.000695149841051601,0.000699098132941955,0.000388232702411161,0.000691587752601869,0.000370538734933894,0.00045318063195339,0.00052772511713704,0.000693614681790928,0.0015256258224891,0.000183676343798385
"K08484..phosphotransferase.system..enzyme.I..PtsP..EC.2.7.3.9.",4.78729800463721e-06,1.15084822641594e-05,2.01393382238067e-06,2.68142251421819e-06,7.06417129878855e-07,3.48318384297025e-06,1.86142484310638e-06,2.1734123482318e-06,4.24422237265942e-06,3.71747237175334e-06,2.44530794285085e-06,5.64351052110112e-07
"K08485..phosphocarrier.protein.NPr",1.28447952042618e-09,0,1.13500838640928e-08,0,0,1.75866942927808e-08,2.72019033740362e-08,2.62604116824099e-09,6.14931722693667e-08,1.76605299293242e-08,0,1.29163838801985e-09
