"","DS_1A","DS_1C","DS_1E","DS_2A","DS_2C","DS_2E","DS_3A","DS_3C","DS_3E","FS_1A","FS_1C","FS_1E","FS_2A","FS_2C","FS_2E","FS_3A","FS_3C","FS_3E"
"K08979..putative.membrane.protein",2.78668451475935e-05,1.68131297468051e-05,3.40923402236635e-05,1.98149269152994e-05,3.06523619459142e-05,3.689153915335e-05,2.44450264559315e-05,3.73515958738323e-05,2.25328930409703e-05,9.43419297685529e-06,5.92331644353972e-06,8.00019549880515e-06,4.30062747907882e-06,8.78823861802535e-06,2.63980939845806e-05,4.3550755758367e-06,7.47498594006683e-06,4.05687307006945e-06
"K08980..putative.membrane.protein",2.24890550025488e-08,5.23060562954788e-09,5.01580273830176e-08,9.4602061740346e-08,1.57677405142322e-08,6.68989378212284e-08,1.70231509060178e-08,8.75448988067723e-08,7.39573598011546e-08,7.972700821235e-09,0,0,0,0,0,1.5535939992041e-08,8.57160259363521e-09,5.75497035540189e-08
"K08981..putative.membrane.protein",0.000115473762317845,0.00012318510739794,0.000121508213992783,0.000176259124085439,0.000139092879938274,0.000126796745748951,0.000174294254946365,0.000156590329604218,0.000180912057515572,0.00013619015303208,0.000141827773781506,0.000190591976760773,0.00015564159121861,0.000127446167778486,0.000173873756167499,0.000135471852364462,0.000150517513833804,0.000141111184287773
"K08982..putative.membrane.protein",7.52464316898198e-06,6.32588030289843e-06,8.19028229416426e-06,8.62557735993464e-06,7.55905670489754e-06,8.8024803637637e-06,8.09856264786023e-06,8.98012421439689e-06,8.60113884251671e-06,6.65447192420861e-06,6.85274087300694e-06,6.75542623484415e-06,6.74074810480331e-06,7.35992178622268e-06,8.65943567745619e-06,6.41694241966681e-06,6.68742924299885e-06,5.89365285697872e-06
"K08983..putative.membrane.protein",9.10018982458997e-06,7.05304357818101e-06,9.03226140721871e-06,8.8933671331301e-06,8.4196564294877e-06,9.71643422965032e-06,6.6879934726133e-06,6.59304900281218e-06,6.3739101900006e-06,7.71094244863871e-06,8.68769548970947e-06,7.15856986442699e-06,9.14738861758996e-06,8.41940330680914e-06,8.40618367086874e-06,7.87750047849994e-06,7.11825641028243e-06,7.50854390373816e-06
"K08984..putative.membrane.protein",2.90762043225834e-05,3.10564788134778e-05,2.76541995236217e-05,2.69791154939185e-05,3.07877788045253e-05,2.77432747999993e-05,1.99917702854966e-05,1.8225204313435e-05,2.22240066406554e-05,3.12370653064208e-05,3.18762368966166e-05,3.94586992958924e-05,3.4521683553073e-05,2.78259877649126e-05,2.85828529277545e-05,2.93547902011289e-05,2.95636174654121e-05,3.50714476312238e-05
"K08985..putative.lipoprotein",8.1001168344053e-07,6.50956310310668e-07,9.67832141404938e-07,1.03033903079289e-06,7.99042853456156e-07,1.22258481258485e-06,6.00608130527084e-07,6.30497512023499e-07,7.04141524189768e-07,4.9674963880473e-07,4.72631868159202e-07,3.4485992286453e-07,5.88000632542549e-07,6.28432325250504e-07,3.91447142876605e-07,3.31695849022023e-07,3.80612120002716e-07,3.09220047789566e-07
"K08986..putative.membrane.protein",1.25203308474805e-06,7.98874162940237e-07,2.1162412923541e-06,2.67959912058503e-06,1.62222581833404e-06,2.31347818279268e-06,1.73834590069163e-06,1.60960527014191e-06,2.32932815912195e-06,7.84662097025088e-07,9.9501507519985e-07,7.56429035324435e-07,7.56227796347984e-07,9.6224821165714e-07,1.32566619627273e-06,6.41980376946441e-07,7.3822409696093e-07,4.88190941852801e-07
"K08987..putative.membrane.protein",3.06444244954118e-05,2.93128700223566e-05,3.5601326275233e-05,3.77351685903959e-05,3.62384193507216e-05,4.76446260740084e-05,3.08302263890467e-05,2.94848344719346e-05,3.05053708455422e-05,3.14278732681843e-05,3.30960060590174e-05,3.71580457766962e-05,3.58196399169192e-05,3.39371230256195e-05,3.64552740761572e-05,3.04138523837911e-05,3.18280019933334e-05,3.24439401603981e-05
"K08988..putative.membrane.protein",3.03861500320624e-05,2.76157825082216e-05,3.26598133030555e-05,2.92355038376632e-05,3.06345212229099e-05,3.25758853549465e-05,2.34939489941231e-05,2.24537161100628e-05,2.13565893973538e-05,2.87508060718975e-05,3.43972741729287e-05,2.60502781422825e-05,3.26916715498169e-05,3.6017399341431e-05,3.13501629322176e-05,3.24202534481302e-05,2.98867671585794e-05,2.8231137492876e-05
"K08989..putative.membrane.protein",2.38715183998628e-05,2.48880374384486e-05,2.20358170964172e-05,2.01772818531013e-05,2.63307495681285e-05,2.10702044950591e-05,1.62917120554025e-05,1.39697401850635e-05,1.650645615049e-05,2.78742739037693e-05,2.9171573261452e-05,3.5425723514108e-05,3.14138976435434e-05,2.74794022254085e-05,2.93272247788071e-05,2.56604370497205e-05,2.57137680452614e-05,2.82071992673495e-05
"K08990..putative.membrane.protein",8.57683229681871e-05,7.65908206234844e-05,9.10293377578013e-05,8.49607564335658e-05,8.88387463323665e-05,8.99095975923819e-05,6.95540212236346e-05,6.36224519062172e-05,6.14060436247449e-05,9.10094719512604e-05,0.0001034893528487,8.75055111032782e-05,0.000106399586831526,0.000115659193771444,0.000103245966151239,0.00010004500747919,9.52001436548797e-05,8.63760934726921e-05
"K08992..putative.membrane.protein",9.2898088864125e-07,5.44931559473885e-07,8.43245146661531e-07,1.09568451553239e-06,9.43284395000154e-07,1.26222598921032e-06,8.16481829616636e-07,7.08706710352955e-07,1.11377333930438e-06,1.44306059138591e-06,1.23149447468708e-06,1.27719934016378e-06,1.80135448600806e-06,1.80220390759242e-06,2.56888259334835e-06,1.30079542637131e-06,1.26206986069647e-06,1.24803388457838e-06
"K08993..putative.membrane.protein",3.45990519119414e-07,2.16189712742002e-07,3.52162246786062e-07,3.84267502278501e-07,3.66030681908752e-07,4.75694468133787e-07,2.47826330710374e-07,2.18931922761514e-07,4.39674663189895e-07,3.70150514900545e-07,2.11673912543675e-07,2.89987297104231e-07,3.78287185771917e-07,3.71792275289807e-07,5.06888836697088e-07,1.23177332482113e-07,1.97612827455707e-07,1.3857130253248e-07
"K08994..putative.membrane.protein",0.00019737666782227,0.000208452194598211,0.000188888386535851,0.000165040937280465,0.00017448855226839,0.000194887644410475,0.0001748959386634,0.000191611571281539,0.000175026696160971,0.000185119336280318,0.000164068430363244,0.00016999898712016,0.000166365712781761,0.000169998296435572,0.000154693346521715,0.000171525744561381,0.000166340254597705,0.000193157286630588
"K08995..putative.membrane.protein",0.00014032884163987,0.000143934427031935,0.000129187074517716,0.000108526191282424,0.000122888801081578,0.000110547603515511,0.000114403503110478,0.000117143843713976,0.000112845318099274,0.000138220681728036,0.000131163009870033,0.000125574598750769,0.000128730183732921,0.000134735188527507,0.000117412723330085,0.000136596545261323,0.00013077013073563,0.000142495509682649
"K08996..putative.membrane.protein",2.28621162576051e-05,2.63690945952248e-05,1.85954079752228e-05,1.43576801344165e-05,1.89355685735748e-05,1.35787743310938e-05,2.11532294758928e-05,2.34400323615302e-05,2.24552618891863e-05,2.2501550055758e-05,1.93763435224414e-05,1.7772805889672e-05,1.68051935857173e-05,1.75382881549144e-05,1.59812614043719e-05,2.02716701898316e-05,2.00825367075081e-05,2.24870724204267e-05
"K08997..hypothetical.protein",0.000114010312602573,0.000118086659000497,0.000108666657513074,0.000101162484056494,0.00011064511207562,0.000115608139860191,9.53504100539154e-05,9.66373691509384e-05,9.7002743669019e-05,0.000117938646818412,0.000114459756626121,0.000123989675534803,0.000120371236812743,0.000109851729861444,0.000110052401155107,0.00011068000104635,0.000110241909056352,0.000122554896218229
"K08998..hypothetical.protein",0.000121025213977669,0.000121968145861528,0.000122399790777712,0.00012271397018501,0.000120659341889388,0.000122871800135348,0.000119139684393857,0.000118535238355297,0.000119456460747475,0.00012291443135321,0.000122814852301008,0.000121599063347661,0.000123975575237194,0.000124488928042228,0.000121101659749845,0.000123667946773739,0.000122980202934646,0.00012326309159263
"K08999..hypothetical.protein",0.000148006078367465,0.000156709564413221,0.000146182578804112,0.00013900303901441,0.000137337367261742,0.00013981204850813,0.000167762961194346,0.000183818497269108,0.00017234778231371,0.000134407658619559,0.000116957435249913,0.000117278277260922,0.000108146930694681,0.000117440754647457,0.000120189186880169,0.000131967548377258,0.000134369728135177,0.000136797709404856
"K09000..hypothetical.protein",1.94495871679017e-05,2.12278483047728e-05,1.88894304104351e-05,1.52848268007831e-05,1.9033967582335e-05,1.91901727991493e-05,1.68972782277328e-05,1.6035032440821e-05,1.77851208084185e-05,2.27613835388431e-05,2.07162943267441e-05,2.5399232771015e-05,2.35710297404342e-05,2.23268341263216e-05,2.14475590020051e-05,2.56913019250086e-05,2.47834440734988e-05,2.56739605387538e-05
"K09001..anhydro.N.acetylmuramic.acid.kinase..EC.2.7.1.170.",0.000449024445375449,0.000467888670830157,0.000425778089093164,0.000371430151468923,0.000418484412223976,0.000403566013120321,0.000384695737716369,0.000396572762046175,0.000385193007342355,0.000448758809215569,0.000427619283982738,0.00042017086076144,0.000430236420380211,0.000434489798025546,0.000395856761342485,0.000441749550839811,0.000427625402620388,0.000463119157573854
"K09002..hypothetical.protein",2.09727715904377e-05,2.172790778743e-05,2.28993382425774e-05,2.23996685579912e-05,2.62004736929108e-05,2.33780880534608e-05,2.74394646905485e-05,2.63493778373721e-05,2.99021296513654e-05,2.1312223082522e-05,2.28443342642776e-05,2.01148266217695e-05,1.89072189644797e-05,2.05433063777638e-05,2.1972630686022e-05,2.42173540797066e-05,2.6777893359648e-05,2.24043286289649e-05
"K09003..hypothetical.protein",0.00013247464507848,0.000144510810621506,0.000125655090766261,0.00010607288443105,0.000141600248742681,0.000108019863495931,0.000119000332864648,0.000115236987882576,0.000120866505775298,0.000140220763862715,0.000138690449302992,0.000141240821758113,0.000140395199919706,0.000134910896671309,0.000130826510321571,0.000146355981512634,0.00014626662845882,0.000153300471556887
"K09004..hypothetical.protein",5.52485471348329e-05,5.77596702760236e-05,5.13702496117102e-05,4.52865276857108e-05,5.23032326805299e-05,4.54246489750879e-05,4.58666066324382e-05,4.74965256776016e-05,4.51738413087115e-05,6.03252797424534e-05,5.877976870205e-05,5.65153909104371e-05,6.03578377561129e-05,6.12033838192068e-05,5.44195971738685e-05,5.76616118401658e-05,5.73390435648904e-05,5.98813240641647e-05
"K09005..hypothetical.protein",0.000131578189793594,0.00012463302478848,0.000133933069207799,0.000115678213929967,0.000132844910136001,0.000130041392074922,0.000107864677581428,0.000112891162565646,0.000105020719633136,0.000123341264709356,0.000126781748796263,0.00012461539326922,0.00012801509425518,0.000127706400074455,0.000130212540015612,0.000121803176991308,0.000120896087597286,0.000122833770348068
"K09006..hypothetical.protein",3.51227296274388e-07,3.15637565663957e-07,4.91339010255234e-07,5.55685319987138e-07,3.38937697972832e-07,5.75428099710695e-07,2.62772269343965e-07,2.7288630031842e-07,3.08772149572742e-07,1.14853366838133e-06,9.800655082557e-07,9.77838365204578e-07,1.48358799404334e-06,1.38475035206039e-06,1.83996947441943e-06,6.68299207092474e-07,8.24566468727848e-07,6.78702090543094e-07
"K09007..hypothetical.protein",8.53401398002518e-05,8.84284679518026e-05,7.83857755958486e-05,9.83633890940304e-05,9.70429499797872e-05,8.54198302327434e-05,8.52874207117983e-05,7.7106872153697e-05,8.56928834318305e-05,9.9235190444879e-05,0.0001055554367112,0.000121654651376552,0.000113524050807051,8.99754054824815e-05,0.000103960885701715,8.99503103849036e-05,9.09810719732522e-05,9.6758915162481e-05
"K09008..hypothetical.protein",6.84960227895475e-05,6.48584378837426e-05,6.8919925824161e-05,6.49168132513225e-05,7.26317407278481e-05,6.92579624798255e-05,5.14114574443737e-05,4.5995786362289e-05,4.82156593027582e-05,7.53632978531762e-05,8.27346984071525e-05,8.17217530278137e-05,8.88246700720424e-05,8.38013187471288e-05,8.04090776875026e-05,7.72778868671911e-05,7.48296050293599e-05,7.61170132106384e-05
"K09009..hypothetical.protein",1.52460368341287e-05,1.17192497475205e-05,2.02696223241809e-05,2.85705340129272e-05,1.79199184329726e-05,2.18310250834991e-05,2.84334854716312e-05,2.7278114027961e-05,3.2557621296641e-05,1.54563721340665e-05,1.81199423009464e-05,2.2135342591729e-05,1.60619405355557e-05,1.58377097293827e-05,2.95129409690544e-05,1.45713066269031e-05,1.92402121242995e-05,1.32188994817811e-05
"K09010..hypothetical.protein",7.55013524258961e-08,1.29465234287352e-09,6.82521600112096e-08,3.71665454101734e-09,2.2070951072892e-09,1.31611440257421e-07,4.94040108346399e-08,3.52837050958907e-07,3.77306146666532e-07,8.07808663318553e-08,1.02188643517706e-09,1.43787923398527e-07,1.25718906355275e-07,9.41256117963107e-10,5.49157420615903e-07,1.56482577923831e-07,1.38226448171899e-07,9.4631059421994e-08
"K09011..D.citramalate.synthase..EC.2.3.1.182.",5.65855574113488e-06,4.03295673088961e-06,7.62460021779764e-06,9.61110317242113e-06,7.49202396680836e-06,9.34951269811739e-06,6.23478205052331e-06,7.36867147429347e-06,7.83755785571121e-06,4.88265787021995e-06,2.47315574822259e-06,2.8955410461549e-06,3.1882498516381e-06,7.38945694494511e-06,2.50239444618967e-06,6.83294898680039e-07,1.24847317018607e-06,1.76852042330844e-06
"K09012..DeoR.family.transcriptional.regulator..suf.operon.transcriptional.repressor",1.03264531140313e-07,1.68404862023145e-07,1.37765910827783e-07,3.08355936537828e-07,1.05884045863104e-07,1.66623594894798e-07,8.11635314839132e-08,1.73746309205686e-07,2.14366034934538e-07,1.18985851521721e-07,1.08167805341888e-07,9.03430474084058e-08,1.19783133717034e-07,1.32745771565166e-07,2.39809958821775e-07,1.04398600854494e-07,1.41832561109069e-07,9.12484269533552e-08
"K09013..Fe.S.cluster.assembly.ATP.binding.protein",0.000249312091117783,0.000230895961325012,0.000279837874884431,0.000290109924910765,0.000280803714533156,0.000312587787887742,0.000271695713565085,0.000275196944558133,0.000271869020509084,0.000238602622385583,0.000249396619330093,0.000251365398874855,0.000256703150154358,0.000262433348763287,0.0002902800592779,0.000250304890201488,0.000257735993289141,0.000233653756545072
"K09014..Fe.S.cluster.assembly.protein.SufB",0.000479387249229363,0.00044214583443045,0.000537419633127007,0.000560583137621104,0.000540180612363888,0.000597989392265285,0.00052524001366165,0.000529534650474232,0.000522388533724005,0.000458661970626234,0.000481117945526307,0.000485850081118484,0.000496928221047584,0.000506750348384971,0.000564736089951665,0.000480758311687276,0.000495873689437119,0.000448222070629736
"K09015..Fe.S.cluster.assembly.protein.SufD",0.000321765467418793,0.000307788421254019,0.000355094603796382,0.000377440428788271,0.000362601151752611,0.000390625782628263,0.00034463465936462,0.00033220671429885,0.000343734490344478,0.000328977393449416,0.000350775917494783,0.000353947780969717,0.00036372617697106,0.000363890471364485,0.000383272863627741,0.000349959446562831,0.000357072693526349,0.000329913556154897
"K09016..putative.pyrimidine.permease.RutG",5.71310634985826e-06,4.08260163366279e-06,5.53351742202692e-06,5.83429751013006e-06,5.56023518755621e-06,6.28515166169613e-06,4.44525007470565e-06,4.26052645001181e-06,4.79865314854131e-06,4.83320709421983e-06,5.15047186019855e-06,4.60178620049941e-06,5.30852064636726e-06,4.34768462667757e-06,4.87584014559151e-06,3.85828448222794e-06,3.7874985445051e-06,3.98342918661456e-06
"K09017..TetR.AcrR.family.transcriptional.regulator",9.15644305617333e-05,8.38562091208706e-05,9.34141411353603e-05,9.04409536679583e-05,9.15839989276516e-05,9.28592400081204e-05,7.83159475347192e-05,7.25314476045781e-05,7.47125092484037e-05,9.20566002897749e-05,0.000100544051793387,9.52956824717424e-05,0.000102269442227576,0.000102784623361463,0.000100499960091712,9.57807166922327e-05,9.25974840287543e-05,8.96639961788327e-05
"K09018..pyrimidine.oxygenase..EC.1.14.99.46.",1.17809266761728e-05,9.80955071946133e-06,1.41284992613231e-05,1.4683806042719e-05,1.23152604046438e-05,1.75161337927341e-05,1.10005289512898e-05,1.09248641021027e-05,1.10137938695763e-05,1.13624258618363e-05,1.14536981576474e-05,9.93922462318342e-06,1.25783733216063e-05,1.59418942491195e-05,1.14943608282591e-05,1.16843027244915e-05,1.21885706316968e-05,1.01324291969073e-05
"K09019..3.hydroxypropanoate.dehydrogenase..EC.1.1.1...",4.8675160335824e-05,4.85192188928362e-05,4.72527508469541e-05,4.42022976233003e-05,5.25417937679939e-05,4.61476377562074e-05,3.67816637643756e-05,3.31930310864841e-05,3.87293060670455e-05,5.19628563919537e-05,5.35711870698732e-05,6.48859614051697e-05,5.83345548347682e-05,5.04313779811473e-05,5.46633844119395e-05,4.96615192232703e-05,5.04851407662565e-05,5.40903199505453e-05
"K09020..ureidoacrylate.peracid.hydrolase..EC.3.5.1.110.",8.95453190180387e-06,7.85096488444898e-06,9.81903786267326e-06,9.6569651958397e-06,8.58154106500497e-06,1.15209974517732e-05,8.0038724437344e-06,8.01661724502373e-06,7.97242058162752e-06,8.48648860663213e-06,8.51840791820762e-06,7.37222045128274e-06,9.04400756922003e-06,1.10011478654163e-05,7.90873304730038e-06,8.83551803273472e-06,9.08461281988232e-06,8.09284385206621e-06
"K09021..aminoacrylate.peracid.reductase",2.82531433836417e-06,2.34763265379147e-06,3.36231603617875e-06,3.47452488023746e-06,2.94544308397389e-06,4.39715265945023e-06,2.47652174910985e-06,2.40086989745764e-06,2.49641424365145e-06,2.67361722064514e-06,2.71044565518292e-06,2.25395974025684e-06,3.0482899409944e-06,3.90233412380691e-06,2.40336529316861e-06,2.8595282465248e-06,3.025742709712e-06,2.47934968631216e-06
"K09022..UPF0076.protein.YjgF",2.89212927436605e-06,3.1109703792917e-06,2.85703642810561e-06,4.05006358287546e-06,2.63668219252934e-06,2.77258885999045e-06,4.52127730180147e-06,4.51044691788433e-06,4.59489878334802e-06,3.03728314327245e-06,2.52239073842087e-06,2.99084267010549e-06,2.85871116245254e-06,2.7837138140349e-06,3.23354894496496e-06,2.83430911123505e-06,2.90458179936778e-06,2.75462309917308e-06
"K09023..aminoacrylate.hydrolase..EC.3.5.1...",4.98388633542934e-06,4.14584060368888e-06,5.53545125441116e-06,5.5006590272128e-06,5.29259699479404e-06,5.8182874111496e-06,4.20906875415149e-06,4.21620811054813e-06,4.16190070654121e-06,4.97214124788346e-06,5.31431167434496e-06,4.65569494744519e-06,5.7491797467661e-06,6.51696733194942e-06,5.62519164384533e-06,5.03326687865583e-06,5.11119579001191e-06,4.49084711689724e-06
"K09024..flavin.reductase..EC.1.5.1...",2.75807184337845e-05,2.48256910656938e-05,2.73999659543188e-05,2.9669273828072e-05,2.80994771631478e-05,2.72860826221995e-05,2.6675811786445e-05,2.43358167067667e-05,2.49340328022298e-05,2.8152875111254e-05,3.11377594429033e-05,3.18200284490852e-05,3.3063023025351e-05,3.25243629245932e-05,3.40551897549083e-05,2.9946988415076e-05,2.87707040462918e-05,2.66453800382129e-05
"K09065..N.acetylornithine.carbamoyltransferase..EC.2.1.3.9.",4.45095744566979e-05,5.39190577833414e-05,4.02084525452273e-05,3.35736986663561e-05,5.25062436292836e-05,3.42247371496095e-05,2.85288428039806e-05,2.21209033770846e-05,3.01983404316235e-05,5.76106774332974e-05,5.7499220759593e-05,7.9438569457874e-05,6.55985797305376e-05,5.02195351991502e-05,5.626070875112e-05,5.50918432060045e-05,5.74904403206309e-05,6.78196885962126e-05
"K09116..hypothetical.protein",2.30590989530642e-07,4.07164552056727e-08,1.53854093658922e-07,1.66652515601639e-07,7.06273403508906e-08,2.54892611478464e-07,1.27483797649673e-07,4.50876096590918e-07,3.59993144747529e-07,2.78958528498326e-07,1.57156929985952e-07,1.32911509424357e-07,6.23181334115204e-08,9.9957875677972e-08,1.74334723418099e-07,2.02078709603935e-07,9.56341326485988e-08,1.72062102932487e-07
"K09117..hypothetical.protein",0.000200053124094506,0.000205529055128765,0.000194155882639394,0.00018848061175704,0.000191045175239551,0.000184076072224237,0.000191941419599345,0.000193681121353675,0.000193259658307933,0.000202671307418633,0.000198970892597035,0.000198441656436979,0.00019908043035481,0.000198375267732806,0.000192300605180665,0.000200438078419402,0.000198088655180993,0.000205183671235764
"K09118..hypothetical.protein",0.000279707851873388,0.000245228664825498,0.000319790624926795,0.000318759225490813,0.000322767057809188,0.000337126286449025,0.000364677297406927,0.00038160019405722,0.000389747976582666,0.0002424376892729,0.000257382026425633,0.000269029114197247,0.000214518463009422,0.000224119497231677,0.00035693136614659,0.000222765899576535,0.000267534855478805,0.000209842082934139
"K09119..hypothetical.protein",0,0,0,0,0,0,0,0,0,0,0,1.06677449918501e-08,0,0,0,0,0,0
"K09120..hypothetical.protein",1.0804749413076e-05,9.78329239686587e-06,1.17176981200238e-05,9.21075073286398e-06,1.21659873638129e-05,1.2937238943646e-05,8.47320940942373e-06,9.23720202842994e-06,8.01087508986995e-06,9.98753280261836e-06,9.8819037231564e-06,1.20640935655701e-05,1.03775319115178e-05,9.61516697598507e-06,1.15675731562117e-05,9.19669638010114e-06,9.96385741601933e-06,1.07957794902818e-05
"K09121..hypothetical.protein",0.000214215572408013,0.000228713191768767,0.000210882143211295,0.000161983970000072,0.000202038014421553,0.00018725693788246,0.000201290759627755,0.000225698065816918,0.000206399648419373,0.000192750955282391,0.000167339642386629,0.000152539882476582,0.000151337514225946,0.000168939308853272,0.000151331101328872,0.000199017513190499,0.000196166252960967,0.00020390124658723
"K09122..hypothetical.protein",3.62331044897078e-05,3.53181094235856e-05,3.82175596969349e-05,3.60134773397588e-05,4.23656821906493e-05,3.64921082382509e-05,4.28350134971569e-05,4.14649619809789e-05,4.53273629644666e-05,3.49013987860656e-05,3.85138314477076e-05,3.35685144518898e-05,3.29672474907577e-05,3.36087012612474e-05,3.59787934984739e-05,3.88548593343169e-05,4.19074539042473e-05,3.75091733535366e-05
"K09123..hypothetical.protein",6.08538960603308e-05,4.52942632325481e-05,6.87146435179456e-05,5.33240558751165e-05,6.15832284067443e-05,7.07220170492833e-05,5.22370198606055e-05,6.11778728215522e-05,4.717361999665e-05,4.34252567599596e-05,4.40166668825411e-05,3.94553791327832e-05,4.57334152161815e-05,5.16081350491657e-05,6.56828780540558e-05,4.45808190823552e-05,4.40430035119068e-05,3.9609975680371e-05
"K09124..hypothetical.protein",7.28856331479511e-06,7.04639925642371e-06,7.75939923916873e-06,8.38483064671637e-06,8.06329161260309e-06,8.97206719238131e-06,7.47409415067458e-06,7.83756814297222e-06,7.41115545314523e-06,7.29918457380606e-06,7.2464459686422e-06,6.51214263926845e-06,6.90201843159626e-06,6.72423381006542e-06,6.23078305514183e-06,7.18248009994303e-06,6.99789271397397e-06,6.62691127039742e-06
"K09125..hypothetical.protein",0.00016624068779851,0.000175690913807381,0.000158711277371281,0.00014211611005893,0.000158214832457491,0.000142041736067094,0.000139143417087248,0.000137514217992284,0.000142541408091976,0.000176056628379026,0.000169182174238561,0.000184908121725373,0.000179557457833291,0.000169610382919046,0.000168933160769585,0.000171740114443883,0.000168848530751844,0.000186012455850367
"K09126..hypothetical.protein",1.05009068795372e-05,1.21382320851316e-05,8.14722262887838e-06,5.66059799795215e-06,6.87802623453475e-06,5.20913105722968e-06,9.34019180050274e-06,1.12236473902079e-05,9.91776793924026e-06,1.01395539658276e-05,7.8020750060334e-06,7.72782881526446e-06,7.03556830652283e-06,7.61711688318003e-06,6.72475509885761e-06,9.02208239523715e-06,8.58180032471141e-06,1.04097723689272e-05
"K09127..hypothetical.protein",1.05402870164887e-05,1.17872374970765e-05,1.05745951769285e-05,8.5464564091623e-06,1.03601170002387e-05,1.07103679036826e-05,9.48364076512556e-06,9.30009870494455e-06,1.00435159162348e-05,1.21630320362616e-05,1.0576320393492e-05,1.29522546495433e-05,1.25776527970482e-05,1.21425785364566e-05,1.09809666378415e-05,1.45708215744413e-05,1.39556350754647e-05,1.4331713697334e-05
"K09128..hypothetical.protein",1.56929522631789e-05,1.12178942206475e-05,1.80377481022691e-05,1.36007007171782e-05,1.64660040674467e-05,1.8944160731408e-05,1.34288137407887e-05,1.65422358723943e-05,1.21291481303025e-05,1.03174365060988e-05,1.02752915332802e-05,9.35712616876935e-06,1.0470638764207e-05,1.23108227540453e-05,1.64172070426291e-05,9.86094032512794e-06,1.01698996501863e-05,8.73262160148732e-06
"K09129..hypothetical.protein",2.71919312618635e-05,2.82927614085229e-05,2.75682495151552e-05,2.63999800204738e-05,3.30092759549619e-05,2.69489025083606e-05,3.05908692118644e-05,2.99858468397995e-05,3.28444526527543e-05,2.69283129194281e-05,3.02770579030121e-05,2.48239995873805e-05,2.3938742580418e-05,2.46814791790521e-05,2.47400279337225e-05,2.87512917120156e-05,3.07490686289942e-05,2.73804773112733e-05
"K09131..hypothetical.protein",7.90475710584098e-05,8.03646120396835e-05,7.73059220379861e-05,7.73752941619922e-05,7.67359975663179e-05,7.37998368609484e-05,7.89751563109885e-05,7.94281437965561e-05,7.79435894178187e-05,7.97753883289511e-05,8.00133370193724e-05,7.27934777588182e-05,7.67045490008027e-05,8.00211261309486e-05,7.42518383060778e-05,7.9927107887517e-05,7.84771231136191e-05,7.6672777199335e-05
"K09132..hypothetical.protein",0,0,0,9.63417558391486e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K09133..hypothetical.protein",4.79829637158464e-06,5.71415306591121e-06,3.43738803989027e-06,2.82429392745659e-06,6.02003178547232e-06,3.78859693714005e-06,2.72564313615042e-06,2.98861497444723e-06,2.77098133990434e-06,5.95456444300383e-06,7.39517147372492e-06,5.45452668649911e-06,4.67922050519711e-06,3.86058833902539e-06,3.20331131714622e-06,3.76874043158126e-06,3.46417509317219e-06,3.39667558759902e-06
"K09134..hypothetical.protein",0.000112991908371045,0.000116691624212588,0.000116821246772823,0.000105140839302606,0.000113370512295514,0.000129964514513876,0.000105464997380133,0.000108611315274743,0.00010666614773872,0.000105103007674982,9.71081889642549e-05,9.49870202071642e-05,9.37496709256477e-05,0.000100449881593057,8.22497217311823e-05,0.000108527600840354,0.000103932559011532,0.000110707269393121
"K09135..hypothetical.protein",0,0,0,0,0,0,0,0,0,1.54561140328365e-08,0,1.147453732435e-08,0,1.1185058711516e-10,0,8.82584405424105e-11,0,0
"K09136..ribosomal.protein.S12.methylthiotransferase",0.000135794826491851,0.000106903298594808,0.000139594765897216,0.000142063797520231,0.000133012538335309,0.000146614288562661,0.000128078324495108,0.000115143987948132,0.000124236340335079,0.000139519131022557,0.000160379206000093,0.00014984234665783,0.000150490844199125,0.000155236525721672,0.000163211796548056,0.000134850992514158,0.000138045313332447,0.000129693972991785
"K09137..hypothetical.protein",2.92987504359175e-05,2.97887369737981e-05,2.84649264879838e-05,2.65924462833046e-05,3.152181977584e-05,2.77650152357452e-05,2.46693658631037e-05,2.50711436928043e-05,2.53179081497959e-05,3.04636357394997e-05,3.24191052403253e-05,2.82820889955798e-05,3.03979872449626e-05,3.13132040790682e-05,2.82475024566542e-05,3.02795959642088e-05,2.99718617860237e-05,2.86627462936632e-05
"K09138..hypothetical.protein",1.28631179782493e-05,1.12913605476414e-05,1.06029206342417e-05,9.44061250554476e-06,1.04571700782039e-05,1.02746876395719e-05,9.03966966928433e-06,8.06205076036953e-06,8.28018504946488e-06,1.34014834642469e-05,1.44143772130627e-05,1.58625933206847e-05,1.27239080879619e-05,1.25294623113032e-05,1.63143534654005e-05,9.4897486549895e-06,8.48106079676514e-06,8.89141374865961e-06
"K09139..hypothetical.protein",8.78315487652553e-07,7.6208905445491e-07,8.30271192106294e-07,5.27482662699837e-07,9.14182516308524e-07,1.15768213512698e-06,3.42365508977972e-07,3.52583231027126e-07,6.09842360281344e-07,9.81949848194968e-07,1.43004886965602e-06,9.78710495204028e-07,1.41234760649616e-06,1.04305672918072e-06,2.70927377789921e-06,7.74422276703486e-07,9.18427636045964e-07,1.06299181356443e-06
