OTUID	RTP11	RTP6	RTP16	RTP10	RTP13	RTP1	RTP8	RTP12	RTP5	RTP3	BulkTP2	BulkTP1	RTP7	BulkRAG4	RAG10	RAG4	RAG14	RAG1	RAG15	RAG9	RAG7	RAG3	RTP2	BulkTP4	BulkRAG3	RAG12	BulkRAG1	RAG13	BulkTP3	BulkRAG2	RAG8	RAG2	RTP9	RAG6	RAG5	RTP14	RTP15	RTP4	RAG16	RAG11
k__Bacteria;p__OP3;c__PBS-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25034128584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP3;c__koll11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6691880282e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__	0.0	6.63064018831e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3209127398e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69058163567e-05	5.4860653939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5	0.0	3.31532009416e-05	0.0	3.1076167687e-05	6.00366223396e-05	0.0	0.0	4.8586143232e-05	2.96041919536e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15487270089e-05	0.0	0.0	0.0	5.93084633177e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__BD7-11	6.65092614147e-05	0.0	0.0	3.1076167687e-05	3.00183111698e-05	3.19672655201e-05	0.0	0.0	0.0	0.0	3.1604563699e-05	3.15238635647e-05	0.0	0.000156875049023	8.23655382588e-05	0.0	0.0	3.26477309827e-05	0.000183801004779	0.0	8.44772967265e-05	3.60893572485e-05	0.00011071744907	5.4860653939e-05	0.000121491920787	6.99643181977e-05	0.0	4.95687518588e-05	3.78873986512e-05	4.53699922871e-05	0.0	6.50068257167e-05	6.30974540177e-05	8.92283532015e-06	4.94657696874e-05	0.0	0.0	4.73956111664e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__OM190	0.000166273153537	6.63064018831e-05	0.000161134386078	0.000155380838435	6.00366223396e-05	0.0	0.0	9.71722864639e-05	5.92083839072e-05	7.06838664075e-05	0.0	3.15238635647e-05	3.67728175333e-05	0.0	0.0	0.0	4.6691880282e-05	0.0	0.0	0.0	0.0	0.0	0.00011071744907	0.000219442615756	0.0	0.0	0.0	0.0	0.000189436993256	0.0	0.0	0.0	3.15487270089e-05	0.0	0.0	9.84704260487e-05	8.89626949766e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae	0.00631837983439	0.0082219938335	0.00816414222795	0.00733397557413	0.00930567646264	0.00696886388338	0.00975504010405	0.00757943834418	0.00743065218035	0.00865877363492	0.00451945260896	0.0049177227161	0.00959770537619	0.00705937720606	0.00951321966889	0.00848753016895	0.00947845169725	0.0104472739145	0.00722950618797	0.0132281271757	0.00844772967265	0.00959976902811	0.00763950398583	0.00515690147027	0.00649981776212	0.00902539704751	0.00687463039622	0.00976504411619	0.00560733500038	0.00648790889706	0.00186295503212	0.00591562114022	0.00769788939016	0.000776286672853	0.00999208547685	0.00630210726712	0.00782871715794	0.00682496800796	0.00391920410009	0.00450788880541
k__Bacteria;p__Planctomycetes;c__Pla3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96041919536e-05	0.0	3.1604563699e-05	0.0	0.0	0.0	0.0	0.0	4.6691880282e-05	0.0	6.12670015929e-05	0.0	4.22386483633e-05	3.60893572485e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.92283532015e-06	0.0	3.28234753496e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Pla4	0.000199527784244	9.94596028247e-05	0.000161134386078	0.000341837844557	0.000360219734038	0.000287705389681	0.0	9.71722864639e-05	5.92083839072e-05	0.000176709666019	0.000158022818495	0.000220667044953	0.0002206369052	7.84375245117e-05	0.0	0.0	9.3383760564e-05	6.52954619654e-05	0.0	0.000232072406591	4.22386483633e-05	0.0	0.000295246530853	0.000274303269695	0.0	0.0	7.39207569486e-05	0.0	0.000265211790558	4.53699922871e-05	4.28265524625e-05	6.50068257167e-05	0.000252389816071	8.92283532015e-06	4.94657696874e-05	0.000196940852097	8.89626949766e-05	0.000284373666998	0.000301477238468	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia	0.00981011605866	0.0106421775022	0.00907723708239	0.0119643245595	0.0120673610903	0.0106770666837	0.00921309343161	0.0120493635215	0.0129370318837	0.0085174059021	0.0101134603837	0.010213731795	0.00978156946385	0.00745156482861	0.0119430030475	0.0121882542237	0.0131204183592	0.01328762651	0.00857738022301	0.00812253423068	0.0111510031679	0.0142192067559	0.0111455565397	0.00839368005267	0.0075932450492	0.0102847547751	0.00864872856298	0.00971547536433	0.0095476244601	0.00871103851912	0.00224839400428	0.0108886433075	0.010852762091	0.000910129202655	0.0133062920459	0.00968292522812	0.00978589644742	0.0100004739561	0.00301477238468	0.00713749060856
k__Bacteria;p__Planctomycetes;c__vadinHA49	3.32546307073e-05	0.0	0.0	0.0	3.00183111698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000329462153035	0.000201126307321	0.000980529485922	0.000228534116879	0.000183801004779	0.000348108609886	0.000506863780359	7.21787144971e-05	3.69058163567e-05	0.0	0.000121491920787	0.000489750227384	0.0	9.91375037177e-05	0.0	4.53699922871e-05	4.28265524625e-05	0.000162517064292	0.0	4.46141766008e-05	0.000544123466561	6.56469506991e-05	0.0	0.0	0.000602954476937	0.0
k__Bacteria;p__Proteobacteria;c__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.52954619654e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25034128584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.328788533803	0.324039386003	0.353152862821	0.304080300817	0.330321496113	0.317658717473	0.277585085628	0.328539500534	0.314574143699	0.310160805796	0.344236907809	0.350923649202	0.325954254615	0.134834104636	0.213738571782	0.191995172969	0.217397394593	0.192262487757	0.184413674795	0.191111626828	0.162449841605	0.196723086362	0.310746973723	0.347158218126	0.140809136192	0.17819911845	0.153385570668	0.213195201745	0.357732818065	0.14323306565	0.842355460385	0.187772216083	0.312931823201	0.926672139339	0.18989908983	0.343464846058	0.396951544985	0.321247452486	0.219173952367	0.12509391435
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	0.0111070466562	0.00643172098266	0.00811043076593	0.00795549892787	0.00981598775253	0.00661722396266	0.00606980273141	0.00845398892236	0.014683679209	0.00498321258173	0.00467747542745	0.00498077044323	0.00492755754946	0.0496509530159	0.0259039617824	0.0237731295253	0.0286221226129	0.0202089454783	0.0181350324715	0.0150847064284	0.0157550158395	0.0247212097153	0.00594183643342	0.00427913100724	0.0437370914834	0.0181207584132	0.0413956238912	0.0246852384257	0.00428127604759	0.0476384919015	0.00841541755889	0.0384515374114	0.00839196138436	0.00629952173603	0.0205777601899	0.00722116457691	0.00753217484135	0.00658798995213	0.0168827253542	0.00676183320811
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	0.0279338897942	0.0229420150516	0.0240090235256	0.026507971037	0.0269264251193	0.0280672591267	0.0229785389118	0.0250218637645	0.0271174398295	0.0239618307121	0.028349293638	0.0281192862997	0.025446789733	0.00964781551494	0.0132608516597	0.0147626709574	0.0201242004016	0.0162259222984	0.0139076093616	0.0168252494778	0.0149102428722	0.0142913854704	0.0262031296132	0.0264976958525	0.0102660673065	0.0151122927307	0.0112359550562	0.0153663130762	0.0281882245965	0.0120684179484	0.00304068522484	0.0133263992719	0.0257122125122	0.00178456706403	0.0190937870993	0.0246504299875	0.0204021113813	0.025072278307	0.0114561350618	0.0123966942149
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.010907518872	0.0134933527832	0.0106348694811	0.0123372385717	0.0119172695344	0.00997378684227	0.0122479947973	0.0112719852298	0.0167559726457	0.0142427990811	0.0102082740748	0.0125149738352	0.0113628006178	0.00949094046592	0.0105427888971	0.00884955752212	0.0137274128029	0.00989226248776	0.0117632643058	0.00986307728011	0.0113199577614	0.0121621133928	0.0111455565397	0.0132214175993	0.00826145061353	0.00832575386553	0.00960969840331	0.0115495191831	0.0120860801697	0.0102536182569	0.00400428265525	0.00828837027888	0.0121462598984	0.00251623956028	0.0139493470518	0.00942033742533	0.0111499911037	0.0138869140718	0.00663249924631	0.00601051840721
k__Bacteria;p__Proteobacteria;c__TA18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15238635647e-05	3.67728175333e-05	0.0	4.11827691294e-05	4.02252614642e-05	4.6691880282e-05	3.26477309827e-05	0.0	0.0	0.0	3.60893572485e-05	7.38116327133e-05	0.0	0.0	0.000279857272791	0.0	0.0	0.0	0.0	0.0	9.75102385751e-05	0.0	8.92283532015e-06	0.0	0.0	0.0	4.73956111664e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Zetaproteobacteria	0.000665092614147	0.000464144813182	0.00053711462026	0.000341837844557	0.000330201422868	0.000671312575922	0.000541946672447	0.000728792148479	0.000503271263211	0.00056547093126	0.000600486710281	0.000315238635647	0.000404500992866	0.0	0.0	0.0	0.0	9.79431929481e-05	6.12670015929e-05	0.000232072406591	0.0	7.21787144971e-05	0.000479775612637	0.000658327847268	6.07459603936e-05	0.0	0.0	0.0	0.000757747973024	4.53699922871e-05	0.0	6.50068257167e-05	0.000441682178124	0.0	0.0	0.000689292982341	0.000385505011565	0.00066353855633	0.0	0.000375657400451
k__Bacteria;p__SBR1093;c__	0.0	0.0	5.3711462026e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SBR1093;c__VHS-B5-50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53419332037e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM6;c__SBRH58	3.32546307073e-05	3.31532009416e-05	5.3711462026e-05	6.2152335374e-05	6.00366223396e-05	0.0	0.000108389334489	4.8586143232e-05	8.88125758607e-05	7.06838664075e-05	0.0	3.15238635647e-05	3.67728175333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4860653939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.46461810266e-05	0.0	0.0	0.0	2.96542316589e-05	0.0	0.0	0.0
k__Bacteria;p__TM6;c__SJA-4	0.000332546307073	0.000232072406591	5.3711462026e-05	0.000217533173809	0.000270164800528	0.000191803593121	0.000650336006937	9.71722864639e-05	0.000118416767814	0.000141367732815	0.000126418254796	9.45715906942e-05	0.000183864087666	0.0	0.0	4.02252614642e-05	0.000186767521128	0.000130590923931	6.12670015929e-05	0.0	0.0	0.000108268071746	0.000147623265427	0.000329163923634	0.0	0.000209892954593	0.0	0.0	0.000113662195954	0.0	0.0	9.75102385751e-05	0.00028393854308	0.0	9.89315393748e-05	0.000131293901398	0.000237233853271	9.47912223328e-05	0.0	0.0
k__Bacteria;p__TM7;c__	0.0	6.63064018831e-05	0.000107422924052	0.0	0.000120073244679	0.000159836327601	0.000325168003468	9.71722864639e-05	2.96041919536e-05	7.06838664075e-05	0.0	0.0	0.000147091270133	0.0	0.0	4.02252614642e-05	0.000280151281692	3.26477309827e-05	0.0	0.0	4.22386483633e-05	3.60893572485e-05	7.38116327133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.30974540177e-05	0.0	4.94657696874e-05	0.000164117376748	5.93084633177e-05	4.73956111664e-05	0.0	0.0
k__Bacteria;p__TM7;c__SC3	0.000365800937781	0.000298378808474	0.000107422924052	0.000248609341496	0.000270164800528	0.000415574451761	0.000216778668979	0.000340103002624	0.000207229343675	0.00028273546563	6.3209127398e-05	0.000283714772082	0.000294182540266	7.84375245117e-05	0.000288279383906	8.04505229284e-05	0.000186767521128	9.79431929481e-05	0.000122534003186	0.0	8.44772967265e-05	3.60893572485e-05	3.69058163567e-05	0.000164581961817	0.000242983841575	0.0	7.39207569486e-05	0.000247843759294	7.57747973024e-05	9.07399845742e-05	2.14132762313e-05	9.75102385751e-05	0.000220841089062	1.78456706403e-05	0.000148397309062	0.000131293901398	0.000207579621612	0.000284373666998	0.0	0.0
k__Bacteria;p__TM7;c__TM7-1	0.000665092614147	0.00129297483672	0.00214845848104	0.000466142515305	0.00165100711434	0.00131065788632	0.00238456535877	0.000777378291711	0.00130258444596	0.00240325145785	0.000221231945893	0.000315238635647	0.003309553578	0.00172562553926	0.00102956922823	0.00120675784393	0.0051827987113	0.00117531831538	0.000551403014336	0.00116036203295	0.00109820485744	0.00129921686095	0.00132860938884	0.000164581961817	0.00157939497023	0.00167914363675	0.00155233589592	0.00114008129275	0.000227324391907	0.000998139830316	0.000385438972163	0.00169017746863	0.0010726567183	0.000124919694482	0.00237435694499	0.000951880785138	0.00305438586086	0.00137447272383	0.00150738619234	0.000751314800902
k__Bacteria;p__TM7;c__TM7-3	0.000232782414951	0.000364685210357	0.00026855731013	0.000217533173809	0.000180109867019	3.19672655201e-05	0.000108389334489	0.000145758429696	0.000148020959768	0.000176709666019	6.3209127398e-05	0.000283714772082	0.0002206369052	0.00101968781865	0.000617741536941	0.000362027353178	0.00046691880282	0.000261181847862	0.000122534003186	0.000696217219773	8.44772967265e-05	0.000469161644231	3.69058163567e-05	0.000164581961817	0.00176163285142	0.000559714545582	0.00140449438202	0.000446118766729	0.000265211790558	0.000998139830316	4.28265524625e-05	0.00019502047715	0.000220841089062	2.67685059605e-05	0.000296794618124	0.000229764327447	8.89626949766e-05	4.73956111664e-05	0.0	0.000375657400451
k__Bacteria;p__Tenericutes;c__Mollicutes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.23655382588e-05	8.04505229284e-05	0.0	0.0	0.000122534003186	0.000116036203295	0.00012671594509	0.0	0.0	0.0	0.0	6.99643181977e-05	0.0	4.95687518588e-05	0.0	0.0	0.0	6.50068257167e-05	0.0	8.92283532015e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae	0.000299291676366	0.000663064018831	0.000322268772156	0.000155380838435	0.000480292978717	0.00012786906208	0.000650336006937	0.000194344572928	0.000266437727582	0.000247393532426	0.000347650200689	0.000283714772082	0.000257409722733	0.000156875049023	0.000823655382588	0.000804505229284	0.00144744828874	0.000946784198498	0.000367602009558	0.00116036203295	0.000971488912355	0.000721787144971	0.00022143489814	0.000219442615756	0.0	0.000699643181977	0.000295683027794	0.000495687518588	0.000113662195954	0.000499069915158	8.56531049251e-05	0.00120262627576	0.000220841089062	7.13826825612e-05	0.00103878116343	0.000328234753496	0.000355850779906	0.000379164889331	0.0	0.000751314800902
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	0.000532074091317	0.000828830023539	0.00102051777849	0.000745828024488	0.00150091555849	0.000799181638003	0.00184261868632	0.000680206005247	0.00278279404364	0.000636154797667	3.1604563699e-05	0.000126095454259	0.00172832242406	0.000156875049023	8.23655382588e-05	0.000362027353178	0.000326843161974	9.79431929481e-05	6.12670015929e-05	0.00139243443955	0.0	0.000324804215237	0.00162385591969	0.000384024577573	0.000121491920787	0.000839571818373	0.000221762270846	0.000446118766729	0.000151549594605	0.000136109976861	6.42398286938e-05	0.000650068257167	0.000883364356248	0.000115996859162	9.89315393748e-05	0.000590822556292	0.000741355791471	0.000853121000995	0.0	0.000375657400451
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae]	0.0	3.31532009416e-05	0.0	3.1076167687e-05	0.0	3.19672655201e-05	0.0	4.8586143232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011071744907	5.4860653939e-05	0.0	0.0	0.0	0.0	0.0	4.53699922871e-05	0.0	0.0	3.15487270089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae]	0.00299291676366	0.00368000530451	0.00300784187346	0.00332514994251	0.00372227058506	0.00313279202097	0.00357684803815	0.00276941016422	0.00384854495397	0.00392295458562	0.00474068455485	0.0042872454448	0.00386114584099	0.00423562632363	0.00485956675727	0.00426387771521	0.00359527478172	0.00444009141365	0.00294081607646	0.00313297748898	0.00485744456177	0.00350066765311	0.00335842928846	0.00307219662058	0.00461669298992	0.00419785909186	0.00332643406268	0.0033706751264	0.00439493824354	0.00512680912844	0.000813704496788	0.00403042319444	0.00328106760892	0.000303376400885	0.00336367233874	0.00328234753496	0.00326196548247	0.00298592350348	0.00361772686162	0.000751314800902
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria]	0.125569485551	0.154394456785	0.137501342787	0.134684110755	0.127307657671	0.145898599834	0.182744417949	0.127247109124	0.135616803339	0.155681215763	0.131980658007	0.114999054284	0.158380525116	0.0331006353439	0.0354171814513	0.0414722445696	0.0354858290143	0.0362063336598	0.0343707878936	0.0431654676259	0.0463357972545	0.0347179616731	0.140352819604	0.113287250384	0.0281861256226	0.0507241306933	0.0246156120639	0.0268662635075	0.14802606653	0.0258155256114	0.00695931477516	0.0326659299226	0.129255134555	0.00286423013777	0.043678274634	0.139204358958	0.104412549671	0.154509692402	0.0256255652698	0.0300525920361
k__Bacteria;p__WPS-2;c__	0.000199527784244	0.000331532009416	0.00026855731013	9.3228503061e-05	0.000120073244679	6.39345310402e-05	0.000433557337958	9.71722864639e-05	0.000207229343675	0.000247393532426	9.4813691097e-05	0.0	0.000147091270133	0.00447093889717	0.00745408121242	0.0053901850362	0.00723724144371	0.00734573947111	0.00741330719275	0.00626595497795	0.00667370644139	0.00848099895341	0.000147623265427	5.4860653939e-05	0.00419147126716	0.00741621772896	0.00450916617386	0.00877366907901	3.78873986512e-05	0.00530828909759	0.00107066381156	0.00549307677306	0.0	0.000339067742166	0.00885437277404	0.000131293901398	0.000148271158294	0.000236978055832	0.00602954476937	0.00262960180316
k__Bacteria;p__WS2;c__SHA-109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96041919536e-05	0.0	0.0	3.15238635647e-05	0.0	0.0	4.11827691294e-05	0.0	0.0	3.26477309827e-05	0.0	0.0	4.22386483633e-05	3.60893572485e-05	0.0	0.0	0.0	0.0	0.0	9.91375037177e-05	0.0	0.0	0.0	3.25034128584e-05	3.15487270089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__WS3;c__PRR-12	0.000931129659805	0.00106090243013	0.00112794070255	0.00146057988129	0.00150091555849	0.00102295249664	0.000867114675916	0.00136041201049	0.00118416767814	0.00127230959533	0.00158022818495	0.00154466931467	0.00125027579613	0.0	0.0	0.0	9.3383760564e-05	3.26477309827e-05	0.0	0.000116036203295	0.0	7.21787144971e-05	0.00140242102155	0.00148123765635	0.0	0.0	0.000147841513897	0.0	0.00106084716223	9.07399845742e-05	2.14132762313e-05	9.75102385751e-05	0.00082026690223	8.92283532015e-06	0.0	0.00131293901398	0.000978589644742	0.00113749466799	0.0	0.0
k__Bacteria;p__WS4;c__	6.65092614147e-05	0.0	5.3711462026e-05	9.3228503061e-05	0.0	6.39345310402e-05	0.0	0.0	2.96041919536e-05	3.53419332037e-05	0.0	0.000189143181388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69058163567e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.30974540177e-05	0.0	0.0	0.0	2.96542316589e-05	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci	0.000565328722025	9.94596028247e-05	0.000214845848104	0.000652599521427	0.000240146489359	0.000287705389681	0.000108389334489	0.00048586143232	0.000266437727582	0.00028273546563	0.0	6.30477271294e-05	0.0001103184526	0.0	0.0007001070752	0.000241351568785	0.000186767521128	0.00035912504081	0.0	0.00162450684614	4.22386483633e-05	0.000144357428994	0.000147623265427	0.0	0.000121491920787	0.0	0.0	0.000892237533459	0.0	0.000136109976861	0.0003426124197	6.50068257167e-05	0.000914913083257	0.000356913412806	0.000148397309062	0.000459528654894	0.000148271158294	0.000379164889331	0.0	0.000751314800902
